UniqSrcIPs,DNSCount,ARPCount,UDPCount,HTTPCount,CorJSCount
7,90,0,0,32,0
7,120,0,0,32,0
7,110,0,0,32,0
10,120,0,0,13,0
7,80,0,0,0,0
7,100,0,0,0,0
6,94,0,0,0,0
6,100,0,0,0,0
6,114,0,0,0,0
6,100,0,0,0,0
8,110,0,0,0,0
5,100,0,0,21,0
6,116,0,0,32,0
7,130,0,0,32,0
7,126,0,0,32,0
6,120,0,0,32,0
6,116,0,0,32,0
7,140,0,0,32,0
7,130,2,0,32,0
7,120,2,0,11,0
4,104,2,0,0,0
3,80,2,0,0,0
3,80,2,0,0,0
3,80,2,0,0,0
5,80,2,0,0,0
6,40,2,0,0,0
5,30,0,0,0,0
8,50,0,0,16,0
9,54,0,0,32,0
9,70,0,0,32,0
9,80,0,0,32,0
9,90,0,0,32,0
10,90,0,0,32,0
9,100,0,0,32,0
9,110,0,0,32,0
7,90,0,0,16,0
4,96,0,0,0,0
5,70,0,0,0,0
5,70,0,0,0,0
6,80,0,0,0,0
6,70,0,0,0,0
7,80,0,0,0,0
10,80,0,0,0,0
10,90,0,0,23,0
12,90,0,0,32,0
11,120,0,0,32,0
11,120,0,0,32,0
12,90,0,0,32,0
12,100,0,0,32,0
12,80,0,0,32,0
10,70,0,0,32,0
10,80,0,0,9,0
7,80,0,0,0,0
7,50,0,0,0,0
8,50,0,0,0,0
7,50,0,0,0,0
7,40,0,0,0,0
6,60,0,0,0,0
8,70,0,0,11,0
9,60,0,0,32,0
9,50,6,0,32,0
9,70,6,0,32,0
8,70,6,0,32,0
8,97,6,0,32,0
8,100,6,0,32,0
8,90,6,0,32,0
8,80,6,0,21,0
7,90,6,0,0,0
8,90,0,0,0,0
8,70,0,0,0,0
8,70,0,0,0,0
8,53,0,0,0,0
8,60,0,0,0,0
8,60,0,0,0,0
10,78,0,0,31,0
7,60,0,0,32,0
7,70,0,0,32,0
8,70,0,0,32,0
7,74,2,0,32,0
7,70,2,0,32,0
12,80,2,0,32,0
12,70,2,0,32,0
11,52,2,0,1,0
9,50,2,0,0,0
9,50,2,0,0,0
8,70,2,0,0,0
8,66,0,0,0,0
9,70,0,0,0,0
8,50,0,0,0,0
10,60,0,0,11,0
11,70,0,0,32,0
11,90,0,0,32,0
11,104,0,0,32,0
11,110,0,0,32,0
11,110,0,0,32,0
10,110,0,0,32,0
11,126,0,0,34,0
11,132,0,0,23,0
8,142,0,0,2,0
8,132,0,0,2,0
8,118,0,0,2,0
9,102,0,0,2,0
9,122,0,0,2,0
10,112,0,0,2,0
10,130,0,0,11,0
10,120,0,0,32,0
12,110,0,0,32,0
13,110,0,0,32,0
13,110,0,0,32,0
13,100,0,0,32,0
13,90,0,0,32,0
11,100,0,0,32,0
9,66,0,0,21,0
6,90,0,0,0,0
3,90,0,0,0,0
2,100,0,0,0,0
4,110,0,0,0,0
5,110,0,0,0,0
5,110,0,0,0,0
7,110,0,0,2,0
8,140,2,0,32,0
9,112,2,0,34,0
9,112,2,0,34,0
9,122,2,0,34,0
9,102,2,0,34,0
9,122,2,0,34,0
9,102,2,0,34,0
9,112,2,0,32,0
6,92,0,0,2,0
3,90,0,0,0,0
3,90,0,0,0,0
8,92,0,0,0,0
8,110,0,0,0,0
9,96,0,0,0,0
9,110,0,0,0,0
11,110,0,0,23,0
11,120,0,0,32,0
12,130,0,0,32,0
12,130,0,0,32,0
7,98,0,0,32,0
7,80,0,0,32,0
7,78,0,0,32,0
7,70,0,0,32,0
9,60,0,0,9,0
6,40,0,0,0,0
5,30,0,0,0,0
5,30,0,0,0,0
6,30,0,0,0,0
6,40,0,0,0,0
5,36,0,0,0,0
7,40,0,0,7,0
8,30,0,0,32,0
8,30,0,0,32,0
8,40,0,0,32,0
8,40,0,0,32,0
7,50,0,0,32,0
7,40,0,0,32,0
9,60,2,0,33,1
9,60,2,0,26,1
6,80,2,0,2,1
6,90,2,0,2,1
7,100,2,0,2,1
7,90,2,0,2,1
5,80,2,0,2,1
5,90,2,0,2,1
4,80,0,0,1,0
8,70,0,0,32,0
8,60,0,0,32,0
8,60,0,0,32,0
7,50,0,0,32,0
8,50,0,0,32,0
8,70,0,0,32,0
8,70,0,0,32,0
8,70,0,0,32,0
7,91,0,0,1,0
4,100,0,0,0,0
6,100,2,0,0,0
7,112,2,0,0,1
5,122,2,0,0,1
5,112,2,0,0,1
5,112,4,0,0,1
7,122,4,0,5,1
8,113,4,0,32,2
8,104,4,0,32,2
8,104,2,0,32,2
8,112,2,0,32,1
8,102,2,0,32,1
10,102,2,0,32,1
11,102,0,0,32,1
11,102,0,0,27,1
8,92,0,0,0,1
8,92,0,0,0,1
8,86,0,0,0,1
11,82,0,0,0,1
11,82,0,0,0,1
11,92,0,0,0,1
10,98,0,0,0,1
11,82,0,0,0,1
14,100,0,0,32,0
14,102,0,0,32,1
14,118,0,0,32,1
14,112,0,0,33,1
14,112,0,0,34,1
14,120,0,0,36,1
14,120,0,0,36,1
14,128,0,0,36,2
12,118,0,0,4,2
13,128,0,0,4,1
13,108,0,0,4,1
13,88,0,0,3,1
13,98,0,0,2,1
10,70,0,0,0,1
8,54,0,0,0,1
7,52,0,0,0,0
11,46,0,0,31,0
10,42,0,0,32,0
10,42,0,0,32,0
10,52,0,0,32,0
10,42,0,0,32,0
10,52,0,0,32,0
10,56,0,0,32,0
10,52,0,0,32,0
10,58,0,0,1,0
7,50,0,0,0,0
7,60,0,0,0,0
6,60,0,0,0,0
6,74,0,0,0,0
8,70,0,0,0,0
8,86,0,0,0,0
11,92,0,0,14,0
12,92,0,0,33,0
12,92,0,0,33,0
12,82,0,0,34,0
12,82,0,0,34,0
12,68,0,0,34,0
11,62,0,0,34,0
11,56,0,0,34,0
12,52,0,0,22,0
9,52,0,0,3,0
11,42,0,0,3,0
11,52,0,0,2,0
12,42,0,0,2,0
12,42,0,0,2,0
12,72,0,0,2,0
12,58,0,0,2,0
13,60,0,0,30,0
13,60,0,0,32,0
13,70,0,0,32,0
13,70,0,0,32,0
13,70,0,0,32,0
14,74,0,0,34,1
14,54,0,0,34,1
12,54,0,0,34,1
11,44,0,0,4,1
9,46,0,0,2,1
8,40,0,0,2,1
8,46,0,0,2,1
9,46,0,0,2,1
6,52,2,0,0,0
8,52,2,0,0,0
9,52,2,0,3,0
10,54,2,0,32,0
10,52,2,0,32,0
10,48,2,0,32,0
11,32,2,0,32,0
12,42,2,0,32,0
11,52,0,0,32,0
10,42,0,0,32,0
11,54,0,0,31,1
9,52,0,0,2,1
9,54,0,0,2,2
9,58,0,0,2,2
10,70,0,0,2,2
10,64,0,0,2,2
10,44,0,0,2,2
11,54,0,0,4,2
8,62,0,0,32,1
8,62,0,0,32,1
7,50,0,0,32,0
7,86,0,0,32,0
6,74,0,0,32,0
6,104,0,0,32,0
6,120,0,0,32,0
6,110,0,0,30,0
3,100,0,0,0,0
2,134,0,0,0,0
3,140,0,0,1,1
4,110,0,0,14,1
4,120,0,0,14,1
4,106,0,0,14,1
5,100,0,0,14,1
7,100,0,0,27,1
8,90,0,0,46,1
8,56,0,0,46,1
8,70,0,0,45,0
6,90,0,0,32,0
6,90,0,0,32,0
7,70,0,0,32,0
8,80,0,0,32,0
8,80,0,0,19,0
5,100,0,0,0,0
5,120,0,0,0,0
6,100,0,0,0,0
6,70,0,0,0,0
6,70,0,0,0,0
6,70,0,0,0,0
6,50,0,0,3,0
7,70,0,0,32,0
7,60,0,0,32,0
7,50,0,0,32,0
6,50,0,0,32,0
6,60,0,0,32,0
6,50,0,0,32,0
6,50,0,0,32,0
6,60,0,0,29,0
2,40,0,0,0,0
2,40,0,0,0,0
3,30,0,0,0,0
3,44,0,0,0,0
3,40,0,0,0,0
3,50,0,0,0,0
3,50,0,0,0,0
5,70,0,0,20,0
9,80,0,0,32,0
9,70,0,0,32,0
8,90,0,0,32,0
9,86,0,0,32,0
9,80,0,0,32,0
12,80,0,0,32,0
12,80,0,0,32,0
12,60,0,0,12,0
7,80,0,0,0,0
7,90,0,0,0,0
8,70,0,0,0,0
8,74,0,0,0,0
8,90,0,0,0,0
6,90,0,0,0,0
7,100,0,0,5,0
9,100,0,0,32,0
10,92,0,0,34,0
10,92,0,0,34,0
9,112,0,0,34,0
9,108,0,0,34,0
9,102,0,0,34,0
11,92,0,0,34,0
11,92,0,0,29,0
7,102,0,0,2,0
4,80,0,0,0,0
5,110,0,0,0,0
5,90,0,0,0,0
5,90,0,0,0,0
5,90,0,0,0,0
5,100,0,0,0,0
5,110,0,0,0,0
9,100,2,0,30,0
10,110,2,0,32,0
10,88,2,0,32,0
10,90,2,0,32,0
10,90,2,0,32,0
8,80,2,0,32,0
8,70,2,0,32,0
8,60,2,0,32,0
8,50,0,0,2,0
5,40,0,0,0,0
5,32,0,0,0,0
5,40,0,0,0,0
5,40,0,0,0,0
5,40,0,0,0,0
7,50,0,0,0,0
10,40,0,0,16,0
10,50,0,0,32,0
10,60,0,0,32,0
10,60,0,0,32,0
10,70,0,0,32,0
10,70,0,0,32,0
11,70,0,0,32,2
11,80,0,0,32,3
11,100,0,0,16,3
7,90,4,0,0,3
7,130,4,0,0,3
7,120,4,0,0,3
7,120,4,0,0,3
7,130,4,0,0,3
7,140,4,0,0,1
8,120,4,0,0,0
9,120,4,0,19,0
11,120,0,0,32,0
12,90,0,0,32,0
13,100,0,0,32,0
13,80,0,0,32,0
12,60,0,0,32,0
12,60,0,0,32,0
11,60,0,0,32,0
11,50,0,0,13,0
7,50,0,0,0,0
5,50,0,0,0,0
4,50,0,0,0,0
5,54,0,0,0,0
6,60,0,0,0,0
6,50,0,0,0,0
6,57,0,0,0,0
8,50,0,0,19,0
11,50,0,0,34,0
11,40,0,0,34,0
11,34,0,0,34,0
10,54,0,0,34,0
9,50,0,0,34,0
9,60,0,0,34,0
11,53,0,0,63,4
14,80,0,0,75,7
10,80,0,0,60,7
11,90,0,0,60,7
11,96,0,0,60,7
9,92,0,0,60,7
9,100,0,0,60,7
9,100,0,0,60,7
8,110,0,0,31,3
7,100,0,0,11,0
10,110,0,0,32,0
9,104,0,0,32,0
9,120,2,0,32,0
11,110,2,0,32,0
11,110,2,0,32,0
11,106,2,0,32,0
11,124,2,0,32,0
11,130,2,0,21,0
8,120,2,0,0,0
8,116,2,0,0,0
7,100,0,0,0,0
7,100,0,0,0,0
7,92,0,0,0,0
7,94,0,0,0,0
7,66,0,0,0,0
11,40,0,0,28,0
11,50,0,0,32,0
11,40,0,0,32,0
12,40,0,0,45,5
12,50,0,0,45,5
13,48,2,0,45,5
13,60,2,0,45,5
13,60,2,0,45,5
13,60,2,0,17,5
11,66,4,0,13,5
10,66,4,0,13,5
7,56,4,0,0,0
8,46,4,0,0,0
9,56,2,0,0,0
9,46,2,0,0,0
9,46,2,0,0,0
11,56,2,0,21,0
13,40,0,0,32,0
13,50,0,0,32,0
13,50,0,0,32,0
13,40,0,0,32,0
10,50,0,0,32,0
10,60,0,0,32,0
9,80,0,0,32,0
8,90,0,0,11,0
5,100,0,0,0,0
3,90,0,0,0,0
3,100,0,0,0,0
4,110,0,0,0,0
7,130,0,0,0,0
7,110,0,0,0,0
10,100,0,0,5,0
12,90,0,0,32,0
11,100,0,0,32,0
11,120,0,0,32,0
12,120,0,0,32,0
11,110,0,0,32,0
11,90,0,0,32,0
11,90,0,0,32,0
10,90,0,0,27,0
7,80,0,0,0,0
7,60,0,0,0,0
7,50,0,0,0,0
6,40,0,0,0,0
4,50,0,0,0,0
3,30,0,0,0,0
6,30,0,0,0,0
9,20,0,0,24,0
10,30,0,0,32,0
10,40,0,0,32,0
10,30,0,0,32,0
10,46,0,0,32,0
10,50,0,0,32,0
10,50,0,0,32,0
10,70,0,0,32,0
10,70,0,0,8,0
6,70,0,0,0,0
7,60,0,0,0,0
8,70,0,0,0,0
8,54,0,0,0,0
10,40,0,0,2,0
10,60,0,0,2,0
10,50,0,0,2,0
11,60,0,0,13,0
12,70,0,0,36,0
14,90,0,0,75,1
13,80,0,0,88,1
13,110,0,0,88,1
13,112,0,0,88,1
13,92,0,0,88,1
13,92,0,0,88,1
14,90,4,0,77,1
11,80,4,0,54,1
11,62,4,0,15,0
9,72,4,0,2,0
9,62,4,0,2,0
9,60,4,0,0,0
8,70,4,0,0,0
8,82,4,0,0,0
11,94,0,0,25,0
12,88,0,0,35,0
12,116,0,0,46,0
13,122,0,0,46,0
12,112,0,0,46,0
13,122,0,0,46,0
14,132,0,0,46,0
13,120,0,0,46,0
11,100,0,0,21,0
8,96,0,0,11,0
7,76,0,0,0,0
6,70,0,0,0,0
6,70,0,0,0,0
4,60,0,0,0,0
3,54,0,0,0,0
3,50,0,0,0,0
7,50,0,0,32,0
11,60,0,0,32,0
11,75,0,0,32,0
11,70,0,0,32,0
11,80,0,0,32,0
10,80,0,0,32,0
10,76,0,0,32,0
10,70,0,0,32,0
6,70,0,0,0,0
5,74,0,0,0,0
7,65,0,0,0,0
7,70,0,0,0,0
8,54,2,0,0,0
8,70,2,0,0,0
10,80,2,0,1,0
10,80,2,0,22,0
11,110,2,0,32,0
12,116,2,0,32,0
9,100,2,0,32,0
10,110,2,0,32,0
10,106,0,0,32,0
10,110,0,0,32,0
10,90,0,0,31,0
10,90,0,0,10,0
7,60,0,0,0,0
7,52,0,0,2,0
9,52,0,0,2,0
8,32,0,0,2,0
7,42,0,0,2,0
7,32,0,0,2,0
8,42,0,0,2,0
10,42,0,0,4,0
11,52,0,0,34,0
10,50,0,0,32,0
9,50,0,0,32,0
9,50,0,0,32,0
9,60,0,0,32,0
9,70,0,0,32,0
10,64,0,0,32,0
10,90,0,0,30,0
8,90,0,0,0,0
8,100,0,0,0,0
8,140,0,0,0,0
8,140,0,0,0,0
8,120,0,0,0,0
8,122,0,0,2,0
9,128,0,0,2,0
11,122,0,0,6,0
11,132,0,0,34,0
10,136,0,0,34,0
11,112,0,0,34,0
12,122,0,0,34,0
13,126,0,0,34,0
13,120,0,0,32,0
11,120,0,0,32,0
11,100,0,0,28,0
8,100,0,0,0,0
9,90,0,0,0,0
8,80,0,0,0,0
8,100,0,0,0,0
9,106,0,0,0,0
10,100,2,0,0,2
10,100,2,0,0,2
14,120,2,0,32,2
14,100,2,0,32,2
14,96,2,0,32,2
14,90,2,0,32,2
14,66,2,0,32,2
14,88,2,0,32,2
10,100,0,0,32,0
11,100,0,0,32,0
8,90,0,0,0,0
7,100,0,0,0,0
7,100,0,0,0,0
7,110,0,0,0,0
7,104,0,0,0,0
7,76,0,0,0,0
7,70,0,0,0,0
9,80,0,0,15,0
11,70,0,0,32,0
11,90,0,0,32,0
11,80,0,0,32,0
11,70,0,0,32,0
10,80,0,0,32,0
7,76,0,0,32,0
7,60,0,0,32,0
10,50,0,0,17,0
6,60,0,0,0,0
5,40,0,0,0,0
5,50,0,0,0,0
7,60,2,0,0,0
7,50,2,0,0,0
7,50,2,0,0,0
7,50,2,0,0,0
9,50,2,0,2,0
10,50,2,0,32,0
11,50,2,0,32,0
11,50,2,0,32,0
9,40,0,0,32,0
9,64,0,0,32,0
10,80,0,0,32,0
10,90,0,0,32,0
10,100,0,0,30,0
7,90,0,0,0,0
8,110,0,0,0,0
8,100,0,0,0,0
8,100,0,0,0,0
8,76,0,0,0,0
7,60,0,0,0,0
7,62,0,0,0,0
10,70,0,0,7,0
11,70,0,0,32,0
9,40,0,0,32,0
9,50,0,0,32,0
9,50,0,0,32,0
10,50,0,0,32,0
11,70,0,0,32,0
12,68,0,0,32,0
11,80,0,0,25,0
8,80,0,0,0,0
9,80,0,0,0,0
9,80,0,0,0,0
9,90,0,0,0,0
9,110,0,0,0,0
9,90,0,0,0,0
8,80,0,0,0,0
10,50,0,0,8,0
11,50,0,0,32,0
8,50,0,0,32,0
8,50,0,0,32,0
9,60,0,0,32,0
9,40,0,0,32,0
9,80,2,0,32,0
6,80,2,0,32,0
9,80,2,0,24,0
8,100,2,0,0,0
8,110,2,0,0,0
8,110,2,0,0,0
10,94,2,0,2,0
11,94,2,0,2,0
11,58,0,0,2,0
11,64,0,0,2,0
14,56,0,0,4,0
15,36,0,0,34,0
17,26,0,0,34,0
17,16,0,0,34,0
15,12,0,0,32,0
15,12,0,0,32,0
14,8,0,0,32,0
14,12,0,0,32,0
13,12,0,0,30,0
10,12,0,0,0,0
11,12,0,0,0,0
11,12,0,0,0,0
12,12,0,0,0,0
12,12,0,0,0,0
12,12,0,0,0,0
11,12,0,0,0,0
12,10,0,0,1,0
13,20,0,0,32,0
14,20,0,0,32,0
12,30,0,0,32,0
10,30,0,0,32,0
10,30,0,0,32,0
10,30,0,0,32,0
10,20,0,0,32,0
11,24,0,0,31,0
6,14,2,0,2,0
6,14,2,0,2,0
5,4,2,0,2,0
5,4,2,0,2,0
5,4,2,0,2,0
5,4,2,0,2,0
7,4,2,0,3,0
5,0,2,0,3,0
8,10,0,0,4,0
8,10,0,0,29,0
9,10,0,0,40,0
8,10,0,0,40,0
11,10,0,0,40,0
12,10,0,0,40,0
13,10,0,0,39,0
13,10,0,0,39,0
13,10,0,0,40,2
13,10,0,0,15,2
10,10,0,0,4,2
10,14,0,0,4,2
10,20,0,0,6,3
9,28,0,0,21,5
8,30,0,0,22,6
9,30,0,0,23,6
9,30,0,0,21,6
11,40,2,0,22,6
11,40,2,0,22,6
11,46,2,0,22,6
11,40,2,0,20,5
11,42,2,0,5,3
12,40,2,0,10,2
12,50,2,0,11,2
13,46,2,0,40,0
14,42,0,0,41,0
16,52,0,0,43,0
17,42,0,0,82,0
18,56,0,0,87,0
18,46,0,0,87,0
18,46,0,0,81,0
17,48,0,0,80,0
16,42,0,0,49,0
15,36,0,0,50,0
15,26,0,0,50,0
15,36,0,0,11,0
11,28,0,0,8,0
11,32,0,0,10,0
11,42,0,0,12,0
13,32,0,0,28,0
11,42,0,0,28,0
11,52,0,0,25,0
11,52,0,0,23,0
12,42,0,0,35,0
15,36,0,0,53,1
16,32,0,0,62,1
16,32,0,0,60,1
15,40,0,0,43,1
15,40,0,0,43,1
15,40,0,0,43,1
15,50,0,0,43,1
14,70,0,0,31,1
10,80,0,0,11,0
6,90,0,0,0,0
5,84,0,0,0,0
6,104,0,0,0,0
6,94,0,0,0,0
6,84,0,0,0,0
8,74,0,0,2,0
9,64,0,0,32,0
10,54,0,0,34,1
10,64,0,0,34,1
9,60,0,0,34,1
6,40,0,0,34,1
6,40,0,0,34,1
7,50,0,0,34,1
7,60,0,0,32,1
5,50,0,0,2,1
7,50,0,0,0,0
10,40,0,0,6,0
10,40,0,0,6,0
10,30,0,0,6,0
12,44,0,0,6,0
12,40,0,0,6,0
14,40,0,0,26,0
15,40,0,0,38,0
15,50,0,0,38,0
12,60,2,0,32,0
13,74,2,0,33,0
13,74,2,0,34,0
13,60,2,0,34,0
14,54,4,0,34,0
14,56,4,0,14,0
11,56,4,0,2,0
11,56,4,0,2,0
11,46,2,0,2,0
10,42,2,0,1,0
8,42,2,0,0,0
8,42,2,0,0,0
10,52,0,0,0,0
10,44,0,0,31,0
11,44,0,0,32,0
14,48,0,0,34,0
10,38,0,0,36,0
10,38,0,0,36,0
15,52,2,0,36,0
15,52,2,0,40,0
15,52,2,0,42,0
13,58,2,0,11,0
10,58,2,0,10,0
10,64,2,0,8,0
9,64,2,0,6,0
9,64,2,0,6,0
8,60,0,0,6,0
9,70,0,0,3,0
11,70,0,0,2,0
12,70,0,0,2,0
14,80,0,0,8,0
13,70,0,0,9,1
13,80,0,0,26,1
14,70,0,0,26,1
16,69,0,0,61,2
17,70,0,0,67,3
16,60,0,0,66,3
14,50,0,0,66,3
12,60,0,0,60,3
12,60,0,0,59,2
12,60,0,0,42,2
11,70,0,0,42,2
9,73,0,0,7,1
4,80,0,0,0,0
3,90,0,0,0,0
4,95,0,0,0,0
5,80,0,0,2,0
5,90,0,0,2,0
6,80,0,0,2,0
8,70,0,0,21,0
9,78,0,0,34,0
9,60,0,0,34,0
9,60,0,0,34,0
9,65,0,0,34,0
6,70,0,0,32,0
10,50,0,0,33,0
9,80,0,0,34,0
10,80,0,0,15,0
8,70,0,0,2,0
9,80,0,0,38,1
9,70,0,0,56,1
11,70,0,0,56,1
11,70,0,0,56,1
10,90,0,0,55,1
10,70,0,0,54,1
9,80,0,0,54,1
11,94,0,0,75,1
11,90,0,0,50,0
9,100,0,0,32,0
11,104,0,0,34,0
11,104,0,0,34,0
11,84,0,0,34,0
11,87,0,0,34,0
10,96,0,0,34,0
11,72,0,0,13,0
10,66,0,0,2,0
9,66,0,0,2,0
6,62,0,0,0,0
7,92,0,0,0,0
8,102,0,0,0,0
8,101,0,0,0,0
8,92,0,0,0,0
9,102,0,0,19,0
10,102,0,0,32,0
10,102,0,0,32,0
10,102,0,0,32,0
9,62,0,0,32,0
8,52,0,0,32,0
8,50,0,0,32,0
8,40,0,0,32,0
8,40,0,0,13,0
5,50,0,0,0,0
5,40,0,0,0,0
5,50,0,0,0,0
7,50,0,0,0,0
5,50,0,0,0,0
4,40,0,0,0,0
4,50,0,0,0,0
8,40,0,0,31,0
8,30,0,0,32,0
8,40,0,0,32,0
9,30,0,0,32,0
7,40,0,0,32,0
7,60,0,0,32,0
7,60,0,0,32,0
7,80,0,0,32,0
5,80,0,0,1,0
3,100,0,0,0,0
4,110,0,0,0,0
3,100,0,0,0,0
3,90,0,0,0,0
3,110,0,0,0,0
3,110,0,0,0,0
5,90,0,0,13,0
6,100,0,0,32,0
6,84,0,0,32,0
5,80,0,0,32,0
5,80,0,0,32,0
6,90,0,0,32,0
8,60,0,0,32,0
8,70,2,0,32,0
9,70,2,0,19,0
6,80,2,0,0,0
6,76,2,0,0,0
6,70,2,0,0,0
6,80,2,0,0,0
7,84,2,0,0,0
7,80,2,0,0,0
10,72,0,0,2,0
12,72,0,0,7,0
13,62,0,0,60,2
13,72,0,0,64,2
13,62,0,0,64,2
13,62,0,0,64,2
13,60,0,0,64,2
12,82,0,0,64,2
11,80,0,0,65,2
10,80,0,0,71,2
10,80,0,0,18,0
6,80,0,0,14,0
7,80,0,0,14,0
7,84,0,0,14,0
7,88,0,0,14,0
7,70,0,0,14,0
7,80,0,0,11,0
8,80,0,0,2,0
9,80,0,0,32,0
9,90,0,0,32,0
11,90,0,0,33,0
11,86,0,0,34,0
11,80,0,0,34,0
11,80,0,0,34,0
11,90,0,0,34,0
11,90,0,0,32,0
8,90,0,0,2,0
9,85,0,0,2,0
8,94,0,0,1,0
7,90,0,0,0,0
8,80,0,0,0,0
8,70,0,0,0,0
8,70,0,0,0,0
10,70,0,0,17,0
11,70,0,0,32,0
10,55,0,0,32,0
10,46,0,0,32,0
10,50,0,0,32,0
7,50,0,0,32,0
7,74,0,0,32,0
8,60,0,0,32,0
8,60,0,0,15,0
5,50,0,0,0,0
5,64,0,0,0,0
9,90,0,0,2,0
9,90,0,0,2,0
9,90,0,0,2,0
8,86,0,0,2,0
7,80,0,0,2,0
10,90,0,0,33,0
11,100,0,0,34,0
11,86,0,0,34,0
9,80,0,0,32,0
9,70,0,0,32,0
9,70,0,0,32,0
10,70,0,0,32,0
11,80,0,0,32,0
10,60,0,0,1,0
8,50,0,0,0,0
8,60,0,0,0,0
8,60,0,0,0,0
8,60,0,0,0,0
8,70,0,0,0,0
10,50,0,0,43,3
9,50,0,0,48,4
12,50,0,0,77,4
12,50,0,0,80,4
12,66,0,0,80,4
11,60,0,0,80,4
11,60,0,0,80,4
9,60,2,0,80,4
9,64,2,0,37,1
7,80,2,0,32,0
8,84,2,0,3,0
5,90,2,0,0,0
5,74,2,0,0,0
5,70,2,0,0,0
6,100,4,0,0,0
6,90,2,0,0,0
6,96,2,0,0,0
8,80,2,0,0,0
10,106,2,0,17,0
11,100,2,0,32,0
11,120,2,0,32,0
11,110,2,0,32,0
11,80,0,0,32,0
11,100,0,0,32,0
11,93,0,0,32,0
8,90,0,0,32,0
6,60,0,0,15,0
4,70,0,0,0,0
5,74,4,0,0,1
5,78,4,0,0,1
6,90,4,0,35,1
8,78,4,0,64,2
8,95,4,0,64,2
8,94,4,0,64,2
10,104,4,0,71,2
11,94,4,0,96,2
9,74,0,0,96,1
13,106,0,0,96,1
13,104,0,0,61,1
9,106,0,0,32,0
9,106,0,0,32,0
9,110,0,0,32,0
9,110,0,0,25,0
6,120,0,0,0,0
6,116,0,0,0,0
5,90,0,0,0,0
5,80,0,0,0,0
6,70,0,0,0,0
5,70,0,0,0,0
3,70,0,0,0,0
6,80,0,0,26,0
7,90,0,0,32,0
7,90,0,0,32,0
7,90,0,0,32,0
7,110,0,0,32,0
7,120,0,0,32,0
9,110,0,0,32,0
9,104,0,0,32,0
10,100,0,0,6,0
6,100,0,0,0,0
6,100,0,0,0,0
6,110,0,0,0,0
6,110,0,0,0,0
6,120,0,0,0,0
5,130,0,0,0,0
7,156,0,0,1,0
8,150,0,0,32,0
9,130,0,0,32,0
9,120,0,0,32,0
9,104,0,0,32,0
9,120,0,0,32,0
9,100,0,0,32,0
9,100,0,0,32,0
9,70,0,0,31,0
5,70,0,0,0,0
6,70,0,0,0,0
6,70,0,0,0,0
7,76,0,0,0,0
7,60,0,0,0,0
7,60,0,0,0,0
7,51,0,0,0,0
11,60,0,0,26,0
11,50,0,0,32,0
10,50,0,0,32,0
10,60,0,0,32,0
9,50,0,0,32,0
8,30,0,0,32,0
9,40,0,0,32,0
9,39,0,0,32,0
8,30,0,0,6,0
5,40,0,0,0,0
5,50,0,0,0,0
5,50,0,0,0,0
5,70,0,0,0,0
7,80,0,0,0,0
6,70,0,0,0,0
8,80,0,0,11,0
10,90,0,0,32,0
12,80,0,0,59,0
13,72,0,0,80,0
13,82,0,0,80,0
14,78,4,0,80,0
14,98,6,0,82,1
14,108,6,0,82,1
14,108,6,0,71,1
11,98,6,0,50,1
12,98,6,0,23,1
11,104,6,0,2,1
11,102,6,0,2,2
11,92,4,0,2,2
8,72,2,0,0,1
9,72,2,0,0,1
11,56,2,0,22,1
12,64,2,0,32,2
12,64,2,0,32,2
12,56,2,0,32,2
11,58,2,0,32,1
11,62,0,0,32,1
10,56,0,0,32,1
11,62,2,0,33,1
14,90,2,0,11,2
11,82,2,0,1,1
11,94,2,0,16,1
11,114,2,0,16,1
11,114,2,0,16,1
11,104,2,0,16,1
11,120,2,0,16,1
13,124,0,0,15,1
14,102,0,0,47,0
14,104,0,0,47,0
11,92,0,0,32,1
8,92,0,0,32,1
10,76,0,0,32,1
10,82,0,0,32,1
10,72,0,0,32,1
9,60,0,0,32,2
7,64,0,0,0,2
8,62,0,0,0,2
7,62,0,0,0,1
7,52,0,0,0,1
7,58,0,0,0,1
9,52,0,0,0,1
9,54,0,0,0,1
11,56,0,0,25,0
11,42,0,0,32,0
10,62,0,0,32,0
8,70,0,0,32,0
8,72,0,0,32,0
9,62,0,0,32,0
7,72,0,0,32,0
6,80,0,0,32,0
8,70,0,0,7,0
5,80,0,0,0,0
5,80,0,0,0,0
5,72,0,0,0,0
5,70,0,0,0,0
4,78,0,0,0,0
5,70,0,0,0,0
9,54,0,0,1,0
8,70,0,0,31,0
8,80,0,0,32,0
8,70,0,0,32,0
8,80,0,0,32,0
8,80,0,0,32,0
8,82,0,0,32,0
7,90,0,0,32,0
5,102,0,0,31,0
6,90,0,0,1,0
4,90,0,0,0,0
4,90,2,0,0,0
4,90,2,0,0,0
4,100,2,0,0,0
7,90,2,0,0,0
7,100,2,0,0,0
9,94,2,0,21,0
9,90,2,0,32,0
9,84,2,0,32,0
10,92,0,0,33,0
10,92,0,0,34,0
10,76,0,0,34,0
12,82,0,0,34,0
12,62,0,0,34,0
12,76,0,0,13,0
9,92,0,0,2,0
10,78,0,0,2,0
9,90,0,0,1,0
7,100,0,0,0,0
8,96,2,0,0,0
8,110,2,0,0,0
6,120,2,0,0,0
10,106,2,0,26,0
11,110,2,0,63,1
