CVPacketSize60,UniqSrcIps32,RSTCount60
1.919704775,30,0
1.914368536,32,0
1.915605739,32,0
1.913072767,31,0
1.910321209,30,0
1.918974802,30,0
1.935544243,31,0
1.93560441,31,0
1.913165816,31,0
1.926771176,31,0
1.923565112,31,0
1.923562537,30,0
1.929259257,30,0
1.920253679,30,0
1.921544845,30,0
1.911335894,30,0
1.908747449,29,0
1.90499524,23,0
1.909265029,23,0
1.925580087,25,0
1.930920226,25,0
1.928626373,25,0
1.923976278,27,0
1.890327335,27,0
1.916936373,29,0
1.912692089,30,0
1.886778146,30,0
1.81005822,28,0
1.811659734,28,0
1.809588622,27,0
1.806262615,27,0
1.81504728,27,0
1.802581097,27,0
1.80066589,25,0
1.802043609,25,0
1.794896807,25,0
1.799007253,25,0
1.791862948,25,0
1.790524236,23,0
1.784328198,25,0
1.776371624,25,0
1.772434555,25,0
1.772642048,27,0
1.774866759,28,0
1.735619071,28,0
1.736948263,30,0
1.729338068,30,0
1.72294801,30,0
1.722255935,30,0
1.712212683,30,0
1.712803372,29,0
1.706166855,27,0
1.70340813,29,0
1.731247825,31,0
1.792784507,32,0
1.786650941,32,0
1.811009985,35,0
1.808858766,33,0
1.805283412,33,0
1.807017585,33,0
1.807298831,33,0
1.805735786,33,0
1.799035058,33,0
1.794547121,33,0
1.783894365,33,0
1.761945284,35,0
1.745654367,35,0
1.731403452,35,0
1.72905358,36,0
1.731502684,36,0
1.731055119,36,0
1.732483105,36,0
1.726211287,36,0
1.721247323,36,0
1.724797817,35,0
1.728344886,35,0
1.732278628,35,0
1.73178897,33,0
1.731673253,32,0
1.72966435,32,0
1.72662532,32,0
1.741283137,33,0
1.76271391,35,0
1.772230922,35,0
1.774274475,35,0
1.777293525,30,0
1.776610612,30,0
1.776276768,30,0
1.774498348,27,0
1.769385473,26,0
1.77063124,26,0
1.763087518,30,0
1.763514509,30,0
1.764309451,33,0
1.759880237,33,0
1.761819538,34,0
1.761457856,35,0
1.759708715,32,0
1.757739016,32,0
1.757536215,31,0
1.760436303,35,0
1.757984091,35,0
1.757328329,35,0
1.754467423,38,0
1.757129121,38,0
1.752044837,38,0
1.748788661,38,0
1.746707524,39,0
1.741356678,39,0
1.740082495,39,0
1.738517505,39,0
1.73105896,39,0
1.720939228,39,0
1.715133828,39,0
1.721517486,39,0
1.718800346,38,0
1.725494207,38,0
1.725524648,38,0
1.729105907,38,0
1.730504787,38,0
1.742186522,38,0
1.757344338,38,0
1.762965687,40,0
1.762810943,39,0
1.765084597,39,0
1.76484254,39,0
1.767589429,39,0
1.773368972,38,0
1.772936967,38,0
1.772065697,38,0
1.768172694,37,0
1.767552305,38,0
1.765634187,34,0
1.765161956,34,0
1.773311271,35,0
1.774034767,32,0
1.771471748,32,0
1.772691857,29,0
1.772758021,29,0
1.773583609,29,0
1.775137444,29,0
1.769306009,32,0
1.751435539,35,0
1.753091655,34,0
1.754225244,35,0
1.754044362,33,0
1.756749218,32,0
1.759976986,32,0
1.76226159,31,0
1.767397451,31,0
1.771202397,31,0
1.778814043,31,0
1.783730369,32,0
1.785535602,31,0
1.786425078,30,0
1.788795507,30,0
1.790106011,30,0
1.793586834,30,0
1.79641289,30,0
1.792323438,31,0
1.788427738,31,0
1.796201507,31,0
1.794108696,31,0
1.790025024,32,0
1.782833718,32,0
1.777378268,32,0
1.770667621,32,0
1.764086929,32,0
1.726238382,31,0
1.726367323,28,0
1.722922758,28,0
1.733027567,29,0
1.748928346,29,0
1.718418386,29,0
1.71535584,29,0
1.710725582,28,0
1.70573586,26,0
1.71249632,27,0
1.708174669,27,0
1.705983237,27,0
1.694908289,27,0
1.682324831,27,0
1.696892597,28,0
1.718065658,28,0
1.729185043,28,0
1.728804122,27,0
1.726487419,27,0
1.734881418,29,0
1.735869384,29,0
1.73364053,29,0
1.732977132,29,0
1.733130872,29,0
1.730463819,29,0
1.731472848,29,0
1.723720882,29,0
1.733219939,29,0
1.74174159,32,0
1.743641292,31,0
1.743753536,30,0
1.745429055,31,0
1.746094067,31,0
1.738408307,31,0
1.736362297,33,0
1.707177062,33,0
1.697357999,28,0
1.69635057,30,0
1.697213488,29,0
1.6944314,29,0
1.689149273,29,0
1.68607944,29,0
1.681749498,29,0
1.67978424,29,0
1.684812277,29,0
1.68146426,29,0
1.705392864,30,0
1.707492239,30,0
1.714099078,30,0
1.712806731,30,0
1.707535264,30,2
1.706495258,27,2
1.706447381,29,2
1.704210961,31,2
1.704636143,31,2
1.706544142,31,2
1.705707424,31,2
1.701371009,31,2
1.701785766,33,2
1.703683346,33,2
1.703426782,32,2
1.696812011,34,2
1.694334212,34,2
1.691918239,33,2
1.700195753,33,2
1.706210302,35,2
1.708716909,36,2
1.713651474,36,2
1.710808423,38,2
1.713913619,38,2
1.70159182,40,2
1.705713676,39,2
1.710364147,39,2
1.717656126,39,2
1.720500967,39,2
1.715358069,38,2
1.708535467,38,2
1.701973389,38,2
1.703700145,38,2
1.72429751,38,2
1.731476954,36,2
1.732737894,36,2
1.735312814,36,2
1.734717256,36,2
1.738300856,34,2
1.738876168,32,2
1.737243631,32,2
1.750532261,31,2
1.75173963,31,2
1.747260072,29,2
1.746869261,29,2
1.741467608,29,2
1.736608211,29,2
1.730228414,25,2
1.723745723,27,2
1.716792726,27,2
1.71704036,27,2
1.714852157,26,2
1.716660589,25,2
1.717118405,25,2
1.724480957,23,2
1.727865363,25,2
1.729761212,23,2
1.732230328,23,2
1.740099402,23,2
1.744051775,23,2
1.758807529,21,2
1.75949749,22,2
1.767358899,22,2
1.771719905,22,2
1.782707,22,0
1.780305772,21,0
1.778631648,22,0
1.776638044,20,0
1.775090123,21,0
1.782582657,22,0
1.788739426,24,0
1.789536408,24,0
1.796693771,24,0
1.80208171,25,0
1.782720213,25,0
1.715028401,25,0
1.698842817,25,0
1.69672075,25,0
1.696472052,25,0
1.655030091,25,0
1.639238437,25,0
1.632388257,25,0
1.580786606,25,0
1.567841608,26,0
1.299263376,26,0
1.296460697,27,0
1.295260137,25,0
1.393489201,26,0
1.396857019,26,0
1.388875989,28,0
1.396338995,28,0
1.390411514,28,0
1.385227457,28,0
1.373548879,28,0
1.358576432,29,0
1.293223754,32,0
1.290027354,30,0
1.284751707,30,0
1.287409731,27,0
1.287709489,27,2
1.294795371,27,25
1.304255682,28,25
1.311515383,26,25
1.322718399,24,25
1.3261561,23,25
1.334514689,22,25
1.337996388,22,25
1.345243166,22,25
1.350567359,25,25
1.404948452,25,25
1.407376709,25,25
1.416833504,25,25
1.743269951,25,25
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,33,-1
-1,30,-1
-1,31,-1
-1,34,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,34,-1
-1,33,-1
-1,33,-1
-1,34,-1
-1,34,-1
-1,34,-1
-1,31,-1
-1,33,-1
-1,30,-1
-1,31,-1
1.748909881,31,0
1.753864015,31,0
1.764494204,31,0
1.769803247,30,0
1.795404593,32,0
1.80055679,32,0
1.806619743,33,0
1.809553829,33,0
1.815495379,31,0
1.815265522,30,0
1.819449251,30,0
1.822923684,30,0
1.823273018,30,0
1.829367155,33,0
1.833085844,34,0
1.82768022,34,0
1.828118406,34,0
1.825550045,34,0
1.82476269,34,0
1.827912381,32,0
1.825564943,32,0
1.825890339,32,0
1.830019914,33,0
1.815666833,34,0
1.814358131,34,0
1.814137475,33,0
1.816034986,31,0
1.817215251,32,0
1.81673696,34,0
1.815639929,34,0
1.815272092,34,0
1.818147075,34,0
1.826217962,34,0
1.833833969,34,0
1.832170886,34,0
1.829582055,32,0
1.823315729,32,0
1.81494885,32,0
1.811540681,33,0
1.810622947,31,0
1.813000341,31,0
1.811645314,31,0
1.812867475,30,0
1.81315217,30,0
1.812659139,30,0
1.812073294,30,0
1.81255302,30,0
1.816192185,28,0
1.819604765,28,0
1.822846883,27,0
1.825186018,27,0
1.823319109,27,0
1.824730151,27,0
1.829914545,28,0
1.830598114,29,0
1.829464607,28,0
1.832628603,29,0
1.82651305,29,0
1.824439873,29,0
1.820992763,29,0
1.822074166,28,0
1.81366639,28,0
1.8161294,28,0
1.813295069,28,0
1.816697298,28,0
1.827690794,28,0
1.834992833,29,0
1.842686022,29,0
1.833824122,27,0
1.836865178,27,0
1.834101527,26,0
1.831246902,26,0
1.832451576,25,0
1.827736246,31,0
1.829630674,31,0
1.856095432,30,0
1.869067111,30,0
1.873088266,30,0
1.874223181,31,0
1.879961333,31,0
1.890149854,31,0
1.900342156,31,0
1.894459146,31,0
1.894162075,31,0
1.901553653,31,0
1.909079511,30,0
1.914663876,30,0
1.924797083,28,0
1.870212359,26,0
1.884987385,26,0
1.894798049,26,0
1.906207561,26,0
1.911118878,24,0
1.906217315,24,0
1.892756211,25,0
1.913417899,24,0
1.91956943,24,0
1.955475245,25,0
1.919185278,23,0
1.926857713,23,0
1.920674547,23,0
1.928923241,25,0
1.927337639,25,0
1.972231592,28,0
1.990946772,29,0
1.981574098,28,0
1.980080404,26,0
1.968255552,27,0
1.956186617,27,0
1.954828438,26,0
1.937835925,25,0
1.936113995,25,0
1.927163653,25,0
1.919941621,22,0
1.90694747,22,0
1.899997878,24,0
1.850529755,24,0
1.841203198,24,0
1.821879423,24,0
1.80932231,24,0
1.79883408,24,0
1.789157393,24,0
1.804443227,24,0
1.792678469,25,0
1.784183452,24,0
1.773219732,25,0
1.771705092,25,0
1.770317647,25,0
1.767599398,24,0
1.763582568,21,0
1.759347179,21,0
1.74022624,21,0
1.729036728,22,0
1.72492082,25,0
1.713860006,25,0
1.695165528,25,0
1.677296881,25,0
1.677717179,25,0
1.679763204,25,0
1.731265674,25,0
1.688671243,25,0
1.669322781,25,0
1.663074134,25,0
1.657244298,25,0
1.648703682,25,0
1.647710009,25,0
1.642260703,25,0
1.639499267,25,0
1.671169414,24,0
1.663602718,24,0
1.663825028,24,0
1.659247029,24,0
1.661068494,24,0
1.657094832,24,0
1.657645369,24,0
1.649728139,23,0
1.650967902,23,0
1.605313451,23,0
1.605210453,23,0
1.612935012,23,0
1.676234202,26,0
1.68552706,26,0
1.683353031,25,0
1.656148283,24,0
1.571014398,24,0
1.578030063,24,0
1.57990265,22,0
1.587029597,22,0
1.587385087,22,0
1.584307379,22,0
1.594470228,22,0
1.596504535,21,0
1.603031982,21,0
1.607294554,21,0
1.614844524,21,0
1.618224089,21,0
1.621792822,21,0
1.621322831,21,0
1.638549905,22,0
1.652856134,22,0
1.662040921,22,0
1.670360784,24,0
1.632833619,24,0
1.644934316,24,0
1.651902018,24,0
1.659036756,24,0
1.666408632,24,0
1.673073008,24,0
1.680049294,22,0
1.687348198,22,0
1.692563544,22,0
1.705326796,22,0
1.715810591,20,0
1.719639742,20,0
1.732123884,20,0
1.747146005,20,0
1.761143924,19,0
1.765822267,19,0
1.770229688,19,0
1.664031702,20,0
1.991355844,21,0
1.994162714,21,0
1.998574439,21,0
1.999767275,22,0
2.004279353,21,0
2.007132978,21,0
2.013453901,21,0
2.016149054,21,0
2.023260114,21,0
2.030550219,21,0
2.030718194,21,0
2.033523354,20,0
2.042671201,20,0
2.04569093,20,0
2.045334878,21,0
2.050390768,20,0
2.050648605,20,0
2.052939748,20,0
2.050667604,20,0
2.028246119,21,1
2.06098849,21,1
2.072043415,21,1
2.074662635,21,1
2.07047612,21,1
2.065802169,21,1
2.042166745,24,1
1.998846745,25,1
1.997159628,25,1
2.001166857,25,1
1.992707314,26,1
1.997287219,26,1
1.998020822,26,1
2.001295108,26,1
2.00559312,26,1
2.009545403,25,1
2.01083146,25,1
2.01083146,24,1
2.01173427,24,1
1.990641429,24,1
1.981573762,25,1
1.979249598,25,1
1.974596951,25,1
1.967873306,25,1
1.95896596,25,1
1.955378532,25,1
1.937445111,28,1
1.927344624,29,1
1.929227355,29,1
1.928980521,27,1
1.926994035,26,1
1.923839742,26,1
1.920526695,26,1
1.918385484,26,1
1.916733681,29,1
1.908186076,29,1
1.89146163,29,1
1.889463927,29,1
1.889566717,28,1
1.885899254,26,1
1.899812991,27,1
1.914392275,27,1
1.929327124,28,1
1.909987043,28,1
1.9056823,28,1
1.905405048,28,1
1.908661692,28,1
1.824102399,27,1
1.831002858,27,1
1.830382672,27,1
1.912588951,27,1
1.993540467,27,1
2.055566028,27,1
2.06977421,27,1
2.109384561,29,1
2.147053083,29,1
2.171100041,29,1
2.172769834,29,2
2.168554809,27,4
2.168422095,25,4
2.174072222,25,3
2.170636551,25,3
2.168325591,25,3
2.168308166,25,3
2.168308166,25,3
2.166538387,25,3
2.156846451,25,3
2.156208762,24,3
2.154311045,24,3
2.152210395,24,3
2.152313112,24,3
2.151284968,24,3
2.150055434,24,3
2.144268721,23,3
2.141442152,23,3
2.138681074,23,3
2.137037479,23,3
2.134105722,23,3
2.1300727,23,3
2.127320163,22,3
2.126184999,21,3
2.123442282,21,3
2.120625348,21,3
2.117445636,22,3
2.118494351,22,3
2.115498435,23,3
2.115591456,23,3
2.119435483,23,3
2.120114651,23,3
2.12091007,21,3
2.121477828,21,3
2.121483569,23,3
2.119324293,24,3
2.117700041,24,3
2.116683868,26,3
2.116193126,26,3
2.117310651,26,3
2.114532914,26,3
2.113381046,26,3
2.113182059,27,3
2.114744225,28,3
2.112103069,28,3
2.096211609,26,3
2.087270042,26,3
2.08608851,26,3
2.082871604,26,3
2.084792413,26,3
1.319015014,26,3
1.317491864,26,3
1.522216469,28,3
1.537555134,28,3
1.56469253,28,3
1.582978535,28,3
1.585484016,28,3
1.596137814,28,3
1.609623365,28,3
1.599553718,28,3
1.634528594,28,2
1.623991113,29,0
1.590862305,30,0
1.576231797,30,0
1.577552814,30,0
1.580528408,30,0
1.578067263,29,0
1.575914532,27,0
1.574591384,26,0
1.541856487,26,0
1.543422293,26,0
1.543836549,26,0
1.558655073,28,0
1.561432292,27,0
1.561671956,28,0
1.564639321,27,0
1.570557646,27,0
1.566969646,27,0
1.651007915,28,0
1.71231316,27,0
1.719136408,27,0
1.726531171,29,0
1.73081171,29,0
1.736622309,30,0
1.767950523,32,0
1.768742156,32,0
1.771801538,33,0
1.766704687,33,0
1.769339099,33,0
1.770761372,33,0
1.771698394,33,0
1.774100602,33,0
1.776159279,31,0
1.780214947,30,0
1.782269625,30,0
1.785518608,30,0
1.78643362,31,0
1.791769201,31,0
1.793482937,31,0
1.795678658,31,0
1.803619441,31,0
1.800778988,31,0
1.802503444,31,0
1.802745844,31,0
1.806438894,31,0
1.81802169,31,0
1.828150196,30,0
1.834575008,30,0
1.837311435,30,0
1.829495194,30,0
1.831345606,29,0
1.846249212,30,0
1.830287489,28,0
1.843152225,26,0
1.847122027,26,0
1.847925648,26,0
1.871938585,25,0
1.860438746,25,0
1.844502201,25,0
1.823179259,25,0
1.806903792,25,0
1.784731683,25,0
1.786046947,25,0
1.755088627,27,0
1.736520262,28,0
1.721045592,27,0
1.694436881,27,0
1.672461143,27,0
1.67351464,28,0
1.675155339,29,0
1.674801898,29,0
1.670950156,29,0
1.675688224,27,0
1.654995948,27,0
1.644635715,27,0
1.641841155,27,0
1.640050262,26,0
1.637040689,26,0
1.637697613,26,0
1.648873085,28,0
1.64916151,27,0
1.637679499,27,0
1.616194851,29,0
1.590863877,30,0
1.590705262,30,0
1.58468659,30,0
1.587277815,30,0
1.591240044,30,0
1.587397586,31,0
1.593725082,31,0
1.591983924,31,0
1.587197402,32,0
1.579585326,29,0
1.583653212,29,0
1.588564513,29,0
1.593932975,28,0
1.620396936,29,0
1.643101591,31,0
1.654543811,31,0
1.665827792,31,0
1.676124485,31,0
1.688046026,30,0
1.701128978,30,0
1.711329568,28,0
1.70304661,31,0
1.674230604,30,0
1.656995924,31,0
1.64419441,31,0
1.642025704,31,0
1.638707402,31,0
1.629846952,31,0
1.619155444,29,0
1.627378536,32,0
1.631469377,32,0
1.630773762,32,0
1.627408974,32,0
1.689247518,32,0
1.699270718,32,0
1.713426687,32,0
1.738432336,32,0
1.754953896,31,0
1.774944913,31,0
1.769780241,30,0
1.790465464,29,0
1.809596924,29,0
1.800306003,27,0
1.814440122,27,0
1.828628434,27,0
1.830708965,27,0
1.832732536,27,0
1.83590101,28,0
1.837912857,28,0
1.833187717,27,0
1.83646778,27,0
1.834726266,27,0
1.832167928,27,0
1.825295053,27,0
1.822806214,27,0
1.82615482,26,0
1.825067533,26,0
1.822690119,26,0
1.822052868,26,0
1.823392296,26,0
1.82704207,26,0
1.827422715,24,0
1.828697843,24,0
1.831247402,25,0
1.833709219,27,0
1.835774685,29,0
1.85026986,29,0
1.850150404,29,0
1.852773103,29,0
1.849431424,27,0
1.846272632,26,0
1.843653913,26,0
1.843526406,25,0
1.835294443,26,0
1.823265429,28,0
1.816137849,28,0
1.810185489,28,0
1.801101517,28,0
1.796938517,28,0
1.79135891,28,0
1.782196827,28,0
1.779090317,28,0
1.763172018,28,0
1.751691614,28,0
1.746392886,28,0
1.743216483,26,0
1.742421345,26,0
1.742614,26,0
1.739293644,26,0
1.748605682,29,0
1.745606891,29,0
1.748055761,29,0
1.743181061,29,0
1.740125978,29,0
1.740376335,28,0
1.738784468,28,0
1.735048136,28,0
1.73666312,24,0
1.735436629,24,0
1.726434694,25,0
1.732165841,25,0
1.7251999,25,0
1.689818134,23,0
1.693771366,23,0
1.691630078,23,0
1.687998877,23,0
1.692308167,20,0
1.700439158,20,0
1.71156524,20,0
1.721189688,21,0
1.724860056,21,0
1.727421374,21,0
1.750559057,23,0
1.7455999,24,0
1.753686934,24,0
1.752819748,26,0
1.750178747,26,0
1.75079352,27,0
1.750716105,27,0
1.759046149,27,0
1.7654457,27,0
1.766906894,26,0
1.783732586,26,0
1.78850055,24,0
1.803130444,24,0
1.807044902,24,0
1.823253953,28,0
1.831385522,28,0
1.83666683,28,0
1.838696226,27,0
1.828454914,27,0
1.815853649,27,0
1.817095161,27,0
1.813427272,27,0
1.809216856,29,0
1.81197869,29,0
1.815185916,29,0
1.819431986,29,0
1.820972411,29,0
1.818806886,29,0
1.806801189,28,0
1.808841229,28,0
1.809259476,30,0
1.81586586,30,0
1.842378436,32,0
1.836740886,32,0
1.835349062,32,0
1.826128362,32,0
1.822897816,34,0
1.799982457,33,0
1.782141285,33,0
1.771129914,32,0
1.751485857,32,0
1.747542826,33,0
1.743972549,33,0
1.739066423,34,0
1.728556293,34,0
1.725808434,34,0
1.731651776,34,0
1.738269806,35,0
1.744535743,35,0
1.743118725,35,0
1.735790566,32,0
1.736382328,32,0
1.734800502,35,0
1.723144783,37,0
1.705049,37,0
1.690617275,37,0
1.686724021,37,0
1.680459079,36,0
1.68766146,38,0
1.691975116,39,0
1.689595518,39,0
1.691867645,40,0
1.693250584,40,0
1.69339951,40,0
1.69976462,42,0
1.695262314,39,0
1.707411262,39,0
1.709007313,38,0
1.705274781,36,0
1.703647593,36,0
1.681714504,36,0
1.67473883,35,0
1.662049195,35,0
1.65170215,34,0
1.638083795,34,0
1.624839736,34,0
1.609913737,34,0
1.598959462,33,0
1.579642629,32,0
1.584838864,32,0
1.573628145,32,0
1.571364011,32,0
1.568876451,34,0
1.57009494,34,0
1.5588508,33,0
1.556207135,30,0
1.546262925,29,0
1.542144433,29,0
1.548749963,29,0
1.55083523,28,0
1.543663252,26,0
1.553526724,23,0
1.479559404,23,0
1.449301312,23,0
1.449463874,23,0
1.44913656,23,0
1.449504615,22,0
1.458886151,20,0
1.465707174,20,0
1.468229304,20,0
1.481687961,21,0
1.476092809,21,0
1.480625018,21,0
1.484928441,21,0
1.488717112,21,0
1.496770743,21,0
1.492958029,21,0
1.486096673,23,0
1.51973748,23,0
1.533510073,25,0
1.539588574,25,0
1.539573578,25,0
1.543457452,25,0
1.526548289,25,0
1.4920787,25,0
1.501976107,25,0
1.500212808,25,0
1.505444976,25,0
1.46424588,24,0
1.389817029,26,0
1.486415632,27,0
1.473344905,27,0
1.466422464,27,0
1.456866246,27,0
1.448978078,26,0
1.454927625,26,0
1.443233834,26,0
1.433392356,26,0
1.425443578,26,0
1.425254125,26,0
1.440221918,26,0
1.436966157,26,0
1.427354109,25,0
1.430628735,24,0
1.426488321,24,0
1.425541056,24,0
1.428163996,24,0
1.41874271,22,0
1.429475545,22,0
1.428228698,22,0
1.42369,22,0
1.417778748,17,0
1.411102239,18,0
1.397157593,18,0
1.401409922,18,0
1.454051441,20,0
1.471105271,20,0
1.483900253,20,0
1.491401404,19,0
1.494000065,19,0
1.503249708,19,0
1.478328293,19,0
1.48872528,17,0
1.496323477,18,0
1.504415397,18,0
1.511574911,18,0
1.514649148,20,0
1.50601935,20,0
1.508589274,20,0
1.552887009,21,0
1.554717922,21,0
1.54701631,22,0
1.543750323,22,0
1.534424122,23,0
1.582653932,26,0
1.576740506,28,0
1.621450035,28,0
1.614194715,28,0
1.621838887,29,0
1.653296448,29,0
1.666690478,29,0
1.667026819,29,0
1.668861111,29,0
1.670882896,29,0
1.680393378,30,0
1.678447532,30,0
1.674525742,30,0
1.672489311,30,0
1.673182979,30,0
1.678515742,30,0
1.667779595,30,0
1.667390806,30,0
1.670330712,30,0
1.670196003,30,0
1.676332998,31,0
1.696202382,30,0
1.697373618,31,0
1.703127116,31,0
1.708703633,31,0
1.709058494,32,0
1.710118768,32,0
1.711111547,32,0
1.720179789,32,0
1.721318019,32,0
1.726949115,32,0
1.736318744,32,0
1.746264396,30,0
1.754077993,28,0
1.755469677,26,0
1.760599426,25,0
1.769371204,25,0
1.772780473,24,0
1.78120338,26,0
1.788602119,25,0
1.793013516,25,0
1.794452053,25,0
1.787672022,25,0
1.779113341,25,0
1.770518005,26,0
1.764001076,26,0
1.760158741,25,0
1.759894398,25,0
1.754056116,25,0
1.736596861,30,0
1.716695779,31,0
1.713802842,31,0
1.70673857,30,0
1.705517817,29,0
1.706727803,28,0
1.710577783,28,0
1.703936161,27,0
1.703822586,26,0
1.692394206,29,0
1.686612903,26,0
1.685001599,26,0
1.682334599,26,0
1.700007694,24,0
1.709067622,24,0
1.727357612,25,0
1.733323371,27,0
1.734400694,27,0
1.727608611,27,0
1.717135446,27,0
1.707637424,27,0
1.698959575,27,0
1.706092762,31,0
1.706970289,30,0
1.699284022,29,0
1.694458956,29,0
1.684551974,29,0
1.676717667,29,0
1.676866369,30,0
1.682609353,31,0
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,25,-1
-1,24,-1
-1,24,-1
-1,25,-1
-1,25,-1
-1,28,-1
-1,28,-1
-1,26,-1
-1,30,-1
-1,29,-1
-1,29,-1
-1,29,-1
-1,29,-1
-1,30,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,33,-1
-1,32,-1
-1,32,-1
-1,32,-1
-1,32,-1
-1,32,-1
-1,32,-1
-1,32,-1
-1,32,-1
-1,33,-1
1.65411792,33,0
1.650888216,35,0
1.646579127,35,0
1.665534872,35,0
1.663686998,35,0
1.663270844,35,0
1.662612073,33,0
1.663416131,33,0
1.664203185,33,0
1.665536759,33,0
1.661242663,34,0
1.649118814,35,0
1.647768626,35,0
1.647653886,35,0
1.647578007,35,0
1.652369222,35,0
1.67558484,35,0
1.681581512,34,0
1.673843574,34,0
1.672129191,35,0
1.671062441,35,0
1.672995496,34,0
1.672669691,34,0
1.662262838,34,0
1.665967316,34,0
1.670241496,33,0
1.670891337,33,0
1.671895884,31,0
1.672064477,31,0
1.67398388,31,0
1.687164608,30,0
1.695395618,24,0
1.694970142,24,0
1.695116712,24,0
1.676977052,23,0
1.676469073,23,0
1.676518868,23,0
1.67815037,22,0
1.676635205,22,0
1.676640451,21,0
1.679451177,21,0
1.678886538,21,0
1.678832808,21,0
1.681621711,22,0
1.692956585,24,0
1.711534497,24,0
1.706761224,26,0
1.696356207,25,0
1.69968754,27,0
1.695737169,27,0
1.693112519,29,0
1.689141498,28,0
1.687145201,28,0
1.69027953,28,0
1.698190002,28,0
1.701407733,28,0
1.703633564,28,0
1.70901848,27,0
1.724790545,28,0
1.718688763,28,0
1.702663939,28,0
1.707625217,28,0
1.708795433,28,0
1.702917083,28,0
1.703407414,28,0
1.703435197,28,0
1.713573573,29,0
1.722027613,29,0
1.722069748,30,0
1.722086669,30,0
1.725968204,30,0
1.729075641,30,0
1.726903576,30,0
1.717096298,30,0
1.714874614,30,0
1.709886875,32,0
1.703073088,30,0
1.698369839,32,0
1.703695357,32,0
1.70397443,32,0
1.707742618,32,0
1.706267647,30,0
1.705250449,30,0
1.703792861,29,0
1.701841403,29,0
1.697030635,30,0
1.69328916,30,0
1.683747097,28,0
1.680684508,28,0
1.675367975,28,0
1.671740881,26,0
1.671358136,26,0
1.675391041,27,0
1.679821476,27,0
1.679532165,27,0
1.670372269,27,0
1.668459769,27,0
1.666871505,27,0
1.669101681,27,0
1.668844864,27,0
1.663886706,25,0
1.657941573,25,0
1.656982092,25,0
1.654756911,25,0
1.649414503,25,0
1.644845795,25,0
1.636002528,25,0
1.624024324,23,0
1.618476013,21,0
1.620152188,21,0
1.6217581,21,0
1.620172461,22,0
1.619947694,20,0
1.617411781,20,0
1.613604583,20,0
1.610643692,20,0
1.608769753,18,0
1.623940689,17,0
1.62615676,17,0
1.624367952,17,0
1.628221379,17,0
1.623599444,17,0
1.624819295,17,0
1.626091077,17,0
1.62606205,15,0
1.625405014,15,0
1.612631788,14,0
1.597990424,14,0
1.596976451,16,0
1.596349949,14,0
1.595853057,14,0
1.596123856,14,0
1.599385245,15,0
1.609842882,15,0
1.59805986,15,0
1.60211694,15,0
1.60607087,15,0
1.608791649,17,0
1.607985442,18,0
1.607790825,19,0
1.603732017,19,0
1.603486404,19,0
1.603016642,19,0
1.603698177,19,0
1.604864207,19,0
1.607560251,21,0
1.615625045,21,0
1.628800843,21,0
1.617932837,22,0
1.620067408,21,0
1.621749999,21,0
1.623123041,21,0
1.613415597,21,0
1.606460324,23,0
1.601331079,23,0
1.601690584,23,0
1.604363362,23,0
1.607791795,23,0
1.627673025,24,0
1.65650763,24,0
1.633077956,23,0
1.635111739,23,0
1.641142953,23,0
1.645337261,23,0
1.653326521,24,0
1.675914522,24,0
1.701053146,24,0
1.723570093,25,0
1.751486339,25,0
1.769265403,25,0
1.803001684,25,0
1.808113619,24,0
1.790621476,26,0
1.79569458,26,0
1.798483599,26,0
1.797546352,26,0
1.792349007,26,0
1.774480079,26,0
1.773765911,26,0
1.775903027,26,0
1.782534117,26,0
1.790270028,26,0
1.782170463,26,0
1.77258765,30,0
1.758624778,30,0
1.755430937,30,0
1.752295122,31,0
1.74994538,31,0
1.75541861,31,0
1.753736464,31,0
1.75436253,31,0
1.754661872,30,0
1.763098514,30,0
1.766623241,30,0
1.764210889,28,0
1.76503232,28,0
