ThirdMomentNumberOfPackets60,SYNCount60,UniqSrcIps60,DNSCount60,TelnetCount60,SSHCount60
572575.5345,108,43,1638,618,286
572762.6439,109,43,1598,618,286
557611.198,117,44,1558,614,286
571680.0702,117,44,1504,590,286
587821.3058,116,44,1468,562,286
523305.7228,105,39,1490,502,286
528695.9738,107,39,1448,481,286
531066.9795,110,40,1414,487,286
541498.9787,110,40,1333,503,286
547850.165,112,41,1258,498,286
544727.282,105,40,1200,492,286
537963.5177,105,42,1162,510,286
535114.2343,105,42,1161,534,286
534533.4645,105,42,1138,550,286
527067.4423,105,42,1120,574,286
531809.864,106,43,1108,550,266
320944.8688,90,43,1111,524,225
320999.4965,89,43,1112,508,188
328340.1037,88,43,1076,510,154
330258.8698,88,43,1056,526,142
328605.634,84,43,1056,571,142
326108.2033,84,43,1060,599,142
318993.4772,86,43,1070,619,142
320447.1567,86,43,1046,625,142
319429.3475,86,43,1070,627,142
323092.628,86,43,1026,633,142
323357.1407,86,43,1020,633,142
323063.1668,86,43,1030,629,142
325123.7473,86,43,1046,627,142
329281.544,80,42,1082,619,142
327734.5978,80,42,1112,609,142
333527.8657,80,42,1074,597,142
336544.2868,79,41,1090,585,142
340121.0861,79,41,1080,563,142
345456.7387,79,41,1070,535,142
347696.2198,79,41,1070,513,142
347235.71,79,41,1102,495,142
353337.6501,79,41,1058,487,142
353337.6501,78,41,1068,487,142
352170.466,78,41,1068,493,142
351934.4487,78,40,1074,493,142
354222.388,78,40,1028,511,142
352195.666,77,40,1028,525,142
349446.5887,77,39,1039,535,142
347238.2352,77,39,1050,551,142
349436.6887,73,39,1058,565,142
345125.486,73,39,1068,583,142
352520.0298,72,39,1054,583,142
314582.7832,65,40,1048,597,73
31019.19141,46,38,1058,613,28
29065.01859,46,38,1078,632,42
28035.15541,46,38,1052,657,52
26106.22393,46,38,1084,655,66
24311.28526,46,37,1114,653,80
25049.962,44,36,1120,653,94
23214.01268,44,36,1160,663,106
21692.02975,43,36,1166,693,118
18988.80741,38,36,1178,716,130
17190.4,30,36,1210,744,132
15937.68168,29,36,1198,772,132
14600.62393,30,36,1210,788,132
15274.76649,29,36,1220,792,132
11793.64074,21,32,1260,796,132
11155.46326,21,32,1322,800,132
11520.45925,21,32,1330,802,132
11562.892,21,32,1330,800,132
12714.41274,19,31,1330,777,134
13900.27268,16,30,1356,748,134
14354.28807,16,30,1366,714,134
15660.95941,14,30,1398,689,134
15159.00425,15,31,1434,667,134
13734.58125,14,29,1450,643,134
14756.82451,14,30,1454,619,134
15085.684,14,30,1454,603,134
16572.64375,17,32,1462,609,134
16746.02475,16,31,1472,629,134
15579.122,16,32,1462,665,134
15243.29126,16,32,1442,685,134
15811.65525,16,32,1462,683,134
16106.928,16,32,1476,667,134
17525.952,16,31,1502,622,134
16798.28326,17,32,1548,600,134
15597.36193,16,33,1522,586,134
15219.55532,16,33,1532,584,134
14299.97025,16,33,1552,586,134
14270.04282,17,33,1552,576,134
13995.02934,17,33,1548,566,134
13928.11325,18,33,1528,554,134
15137.64525,20,33,1492,546,134
15894.48775,21,33,1456,544,134
16441.60741,21,33,1416,540,134
16279.41584,21,33,1404,536,134
16501.884,22,33,1376,536,134
16559.75099,22,33,1366,544,134
16453.5,23,33,1346,552,134
17265.28125,23,33,1346,620,134
19464.72326,25,33,1304,674,134
19495.53032,25,33,1298,680,134
20650.95,25,33,1268,678,134
597996.502,43,33,1248,682,134
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
615904.364,48,40,1390,1116,128
636870.348,48,39,1408,1203,132
629884.4928,49,39,1420,1251,134
618857.5074,49,39,1414,1293,134
617332.5678,49,40,1423,1285,130
694032.8713,65,40,1442,1324,128
782458.6382,83,40,1418,1358,126
843085.9648,96,40,1418,1415,124
822013.7846,96,40,1428,1473,122
802395.076,97,40,1450,1503,118
799119.3673,98,40,1436,1522,116
794139.1,98,40,1420,1537,114
791342.7646,98,40,1426,1545,112
782424.8861,99,41,1416,1565,110
775975.588,106,41,1388,1552,108
754548.6914,114,41,1406,1559,104
744037.3006,115,41,1408,1587,104
751564.5908,115,41,1408,1568,102
747045.7917,116,41,1429,1572,100
743496.5421,112,40,1430,1598,96
744605.2914,112,39,1443,1604,94
740383.3394,113,39,1433,1614,92
732156.6234,114,40,1426,1613,92
772805.2465,135,41,1448,1568,92
788833.0148,134,40,1442,1545,92
787702.0046,134,40,1452,1544,92
794148.596,131,37,1446,1548,92
794311.0365,132,38,1439,1547,92
776189.5928,134,40,1446,1552,92
790262.092,133,40,1450,1526,92
798056.2908,133,40,1430,1509,92
784984.9455,132,40,1450,1551,92
769905.2268,132,40,1443,1597,92
753667.4053,132,40,1434,1651,92
747548.2858,133,40,1464,1657,92
746671.3303,136,40,1475,1639,92
763022.128,136,40,1480,1588,92
788104.3528,136,39,1480,1515,92
777782.356,142,40,1480,1490,92
775872.5847,142,40,1500,1494,92
777311.8053,142,40,1470,1494,92
776919.7235,142,40,1482,1490,92
781742.556,142,40,1454,1488,88
781459.0654,142,40,1450,1493,84
780078.6318,142,40,1450,1481,80
782583.9678,142,40,1430,1468,76
782837.664,142,40,1420,1469,72
790613.4093,142,39,1376,1474,68
791314.7137,142,39,1354,1487,64
796468.8014,142,39,1320,1497,58
801680.4981,142,39,1290,1502,52
808806.5143,142,39,1270,1482,48
837902.9593,141,39,1240,1426,44
465055.1074,121,38,1210,1364,42
480429.1303,116,36,1186,1324,38
480923.3268,116,35,1188,1318,36
489030.9442,118,36,1141,1303,30
477655.1982,130,36,1122,1285,24
481089.5447,134,36,1092,1267,20
486212.6347,134,36,1092,1247,16
492120.6074,134,36,1048,1232,25
491915.6,134,36,1012,1146,19
507777.5322,133,36,980,1096,15
524589.4021,133,36,950,1060,15
541301.3206,133,36,927,1036,15
454674.8679,117,36,898,1001,15
321028.111,100,37,892,965,15
184655.7768,87,35,872,914,15
190083.2473,87,35,862,860,15
195383.2943,86,35,820,826,15
197950.3762,85,34,810,805,15
201843.6733,85,34,800,784,15
205069.4595,85,34,770,768,15
210432.772,86,37,752,743,15
213446.1219,78,37,752,737,15
199915.8948,69,36,712,775,15
200457.0405,68,36,690,791,15
202308.3767,68,36,672,791,15
205534.968,67,36,655,783,15
205298.3301,67,36,650,806,15
203976.1273,70,36,627,841,15
205767.8926,69,36,607,847,15
211359.5113,68,36,584,839,15
36679.86207,47,35,548,837,15
38785.404,44,34,528,838,15
40094.57407,44,34,508,833,15
41103.80182,44,34,494,826,15
42616.93818,43,34,467,820,15
41824,41,33,448,815,15
43289.36325,41,33,418,809,15
43994.85993,41,33,398,806,15
45119.99682,41,33,368,762,15
43409.732,41,33,350,721,15
41443.05007,41,33,344,666,15
43110.31168,40,34,314,658,15
44884.65016,37,34,288,646,15
45351.916,37,34,278,648,15
46173.11993,38,35,278,662,15
42296.38125,32,34,268,672,15
42242.97049,32,34,258,680,15
68051.69393,32,34,278,764,15
78849.686,33,35,268,828,15
78022.27801,33,35,272,834,15
77178.64884,34,36,278,836,17
304099.9207,52,37,282,879,17
302043.45,52,37,302,877,17
296819.2741,52,37,312,905,17
294780.3681,53,37,334,901,17
295811.6883,53,37,356,886,17
297018.244,53,37,356,876,17
295655.5,53,37,390,861,17
293794.5086,53,37,396,867,17
292744.2553,53,37,416,864,17
294775.2179,51,37,432,860,19
291370.2747,52,37,458,850,20
290804.9486,55,37,458,842,20
292417.8078,52,35,500,832,20
287463.8713,39,35,500,830,20
289238.8448,35,34,540,822,20
287557.7687,35,34,564,816,20
290617.4495,35,33,590,808,9
292119.1166,34,33,608,798,9
287230.2558,35,33,648,792,9
283075.7762,36,33,678,794,5
282544.2723,35,33,696,790,5
278624.1335,35,33,724,800,5
277052.944,34,31,736,826,5
272695.9548,34,31,746,850,5
267509.5673,36,32,756,868,5
263106.2683,36,32,776,894,5
260568.3343,36,32,790,910,5
255123.1667,36,32,836,912,5
252788.7773,36,32,866,918,5
250311.499,34,31,884,936,5
246743.0313,34,31,914,941,5
248846.9246,34,31,954,895,5
250136.3,34,31,994,858,5
248656.1413,35,30,994,866,5
248104.688,35,30,990,874,5
250972.977,36,30,984,832,5
250170.9,33,30,1024,798,5
250348.4966,33,29,1054,780,5
245905.6842,33,29,1074,793,5
244661.72,33,29,1094,801,5
242535.1243,33,29,1122,808,5
242118.0097,33,29,1126,811,5
240887.6623,33,29,1144,815,5
240633.0134,33,29,1154,821,5
236744.5323,34,29,1176,828,5
235684.9233,34,29,1202,832,5
235561.156,34,29,1204,839,5
233447.7203,35,29,1224,853,5
231700.329,40,28,1234,854,5
228282.3825,40,28,1254,869,5
228201.9093,40,28,1254,875,5
226247.6803,40,28,1288,889,5
222604.1899,40,28,1294,921,5
228555.928,39,26,1294,975,5
224313.9073,39,26,1304,1014,5
222044.855,39,26,1284,1044,5
229115.3179,47,30,1306,970,5
226247.784,50,29,1310,922,5
224256.616,50,29,1322,930,5
227084.6781,50,29,1306,932,3
42872.11875,32,29,1302,909,3
42915.72593,32,29,1282,923,3
44172.31141,32,29,1272,907,3
45060.68425,31,29,1250,908,3
44887.54874,31,29,1234,919,3
44519.16166,31,29,1238,927,3
44483.44193,31,29,1204,926,3
44547.52874,31,29,1198,929,3
44263,31,29,1178,933,3
43412.63807,31,29,1162,931,1
43945.196,29,29,1136,929,0
43930.29668,26,29,1126,925,0
45085.63141,26,28,1084,925,0
44672.19666,26,28,1084,919,0
59483.91551,26,28,1054,1017,0
58264.26874,26,28,1020,1055,0
58449.91859,26,28,994,1057,0
56990.09684,28,29,974,1069,0
57883.87616,27,29,944,1095,0
57388.39049,26,29,920,1117,0
55946.23284,26,29,904,1145,0
56601.93775,26,29,886,1149,0
59124.21084,26,29,864,1121,0
61954.45341,27,29,844,1089,0
65324.55926,25,28,824,1065,0
67271.27593,26,28,804,1049,0
68465.17175,26,28,790,1037,0
68560.44984,28,28,758,1043,0
69456.69325,28,28,734,1048,0
71239.66766,28,28,724,1036,0
71300.26859,29,28,694,1046,0
71911.61075,29,28,664,1103,0
73376.87501,29,28,634,1109,0
74445.71207,29,28,622,1099,0
75013.60775,29,28,612,1097,0
73365.95659,30,28,626,1106,0
179276.8741,33,29,596,1116,0
176588.651,33,29,586,1131,0
178895.9533,33,29,572,1137,0
178118.3268,34,29,572,1137,0
179557.868,34,29,544,1133,0
180419.3457,34,29,532,1131,0
180965.9875,34,29,514,1139,0
181484.2058,34,29,504,1139,0
185150.3446,34,27,486,1138,0
186929.4619,34,27,460,1138,0
187318.2563,34,27,458,1136,0
188963.4,33,27,448,1134,0
192825.5979,28,27,448,1120,0
197639.9461,28,27,428,1106,0
196498.3043,28,28,432,1107,0
197555.6058,29,28,410,1102,0
200514.9083,29,28,398,1084,0
192469.6542,29,28,368,1050,0
193382.7854,29,28,358,1027,0
196018.9773,36,27,372,999,0
174512.6647,28,26,330,981,0
177204.2547,24,24,320,961,0
180850.064,24,24,300,941,0
182999.091,23,24,300,925,0
184629.4442,23,23,310,918,0
181227.3953,25,25,312,916,8
202405.2303,34,26,322,914,8
201213.454,34,26,332,916,8
202175.9047,34,26,336,909,8
204292.572,35,27,344,903,8
200370.3786,36,27,354,923,8
200040.8694,36,27,354,925,8
198803.8154,36,27,354,937,8
197642.4181,36,27,354,952,8
231355.4133,37,27,366,1005,8
248633.5683,38,27,388,1057,8
248633.5683,38,27,388,1057,8
248531.0498,38,27,388,1061,8
243810.3208,38,27,378,963,8
247293.4533,38,27,388,931,8
246988.9448,38,27,398,929,8
251364.1926,36,27,398,917,8
255404.6467,36,27,398,891,8
261907.3275,36,27,402,863,8
264320.614,37,27,398,841,8
444268.5981,48,30,412,839,8
433022.199,49,30,458,850,8
431011.2333,48,30,462,864,8
426548.0167,48,30,482,877,8
422310.9999,47,30,508,882,8
420204.8797,47,30,528,882,8
425298.9613,45,30,534,885,8
426007.1926,45,30,538,878,8
424886.744,46,31,548,876,8
429175.3853,45,31,566,853,8
438072.1978,45,31,577,794,8
440757.0021,45,31,572,785,8
437891.2228,44,31,585,783,8
436558.2345,44,31,603,777,8
437499.068,42,31,603,818,8
364799.0407,40,31,618,851,8
433590.9707,47,31,618,869,8
430412.35,58,31,612,848,8
423680.9157,62,31,602,850,8
424540.2875,62,31,612,852,8
412425.7447,62,31,630,890,8
788353.904,63,31,643,910,8
772961.5927,64,31,662,925,8
774606.844,63,31,658,924,8
3261865.616,63,31,672,927,8
9973050.497,63,31,708,935,8
14796164.74,63,31,698,943,8
14537607.56,63,31,713,969,8
17442441.09,64,32,708,993,8
26133921.81,64,32,709,999,8
34377526.56,63,32,725,1020,8
33668345.22,63,32,748,1020,8
33570577.45,63,31,778,1002,8
33587908.29,63,31,778,994,8
33703680.34,56,31,764,1024,8
33639477.85,56,31,788,1028,8
33609748.18,56,31,804,1028,8
33611728.12,56,31,804,1027,8
33611728.12,56,31,804,1027,8
33631353.92,56,31,814,1014,8
33460633.13,55,31,852,1002,0
33848735.26,46,29,862,984,0
33880122.03,46,29,872,968,0
33868691.27,47,29,882,954,0
34130480.77,46,29,880,941,0
34199002.21,45,29,884,923,0
34226877.28,45,29,890,911,0
34203757.83,45,29,924,895,0
34208161.16,46,29,940,882,0
34624583.44,45,29,958,839,0
34734885.41,46,30,958,801,0
34480868.79,46,30,983,837,0
34427270.6,46,30,1008,837,0
34322233.37,46,30,1028,855,0
34250196.55,46,30,1038,871,0
34141600.32,46,30,1058,889,0
34053366.12,46,30,1078,903,0
33859014.01,46,30,1106,937,0
33659329.49,46,30,1106,991,0
33547990.44,45,31,1134,1011,0
34116704.25,34,29,1136,1021,0
34412140.83,33,27,1090,1013,0
34447424.25,33,27,1086,1003,0
34492397.86,33,27,1080,992,0
34542868.83,33,27,1077,985,0
34486602.8,34,29,1078,999,0
34373247.93,34,29,1084,1009,0
34315892.17,34,29,1094,1019,0
34297719.51,33,29,1100,1023,0
34293179.62,33,29,1102,1025,0
34313044.18,33,29,1095,1025,0
34262385.93,33,29,1110,1026,0
34024380.77,34,29,1123,1034,0
34006678.04,35,30,1125,1038,0
34312433.55,35,31,1121,984,0
34734474.43,34,30,1116,924,0
35260470.25,27,30,1123,885,0
35616235.61,16,30,1137,889,0
35717100.36,11,29,1151,888,0
35416556.02,11,29,1166,952,0
35343144.09,11,29,1156,976,0
35914353.19,10,29,1158,995,0
35967339,9,29,1174,990,0
35804443.46,12,31,1188,988,0
35564970.82,12,31,1208,981,0
31406834.1,12,31,1199,975,0
27645571.69,12,31,1214,979,0
27926348.56,13,31,1230,972,0
24756265.26,12,31,1248,969,0
13630168.77,12,32,1239,980,0
331492.2342,12,32,1235,969,0
39845.05475,12,32,1228,943,0
40264.85726,13,32,1254,931,0
38961.33332,14,32,1284,911,0
40111.36234,14,32,1324,869,0
39839.08451,14,32,1321,876,0
37374.7,14,32,1327,886,0
36148.10874,14,32,1343,905,0
35832.556,14,32,1356,914,0
35650.83182,14,32,1362,916,0
32335.43325,13,32,1336,915,0
32316.14966,13,32,1329,913,0
32312.474,13,32,1326,912,0
30738.32407,14,32,1328,919,4
29208.48349,14,30,1328,950,4
27022.17407,15,31,1334,974,4
26059.71925,16,31,1344,981,8
26196.65599,16,31,1320,983,8
25431.59682,16,31,1336,983,8
83344.74375,32,32,1332,980,8
106768.5078,42,32,1330,970,8
117924.3728,46,32,1333,934,8
113315.2998,48,33,1340,946,8
109569.008,48,33,1340,983,8
107796.0021,49,34,1320,1005,8
105434.256,51,36,1297,1004,15
104745.8033,52,36,1288,998,15
109203.5275,52,36,1250,969,15
114075.0698,52,36,1240,914,15
117399.0202,53,36,1214,896,15
119896.4333,53,36,1188,876,15
119957.7,53,36,1188,885,15
119206.0178,54,36,1189,900,15
119059.2426,54,36,1184,904,15
119109.8693,54,36,1161,904,15
120293.2453,53,35,1140,889,15
124629.4781,53,35,1114,872,15
125752.724,53,35,1104,864,15
126771.0835,53,35,1078,863,15
127534.9381,53,35,1068,860,15
127651.3241,53,35,1054,856,15
122847.6353,53,35,1038,851,15
126403.3926,52,34,1012,839,15
127367.0907,51,34,995,829,15
127775.8363,52,34,989,824,15
122356.1266,57,34,990,827,15
121562.7087,59,34,973,882,15
114925.136,59,34,959,943,15
114311.874,59,34,945,1003,15
116331.5366,59,34,920,970,15
121655.4477,59,34,926,921,15
122220.5173,59,34,915,919,15
118800.9421,60,35,885,974,15
123108.0234,58,34,876,986,15
120031.1767,58,34,842,1026,15
119941.9953,58,34,829,1035,15
120758.3072,58,34,820,1032,15
176761.5158,57,34,795,1168,15
174911.622,57,34,786,1188,15
169840.6313,57,34,793,1209,15
164327.6701,58,34,780,1251,15
164090.7968,58,34,776,1294,15
164720.85,57,33,720,1329,15
170417.1926,56,33,704,1348,15
164549.8593,59,34,674,1367,15
163191.9686,59,34,661,1382,15
165860.7034,59,33,639,1397,15
162541.304,60,33,635,1450,15
153939.4648,60,33,632,1499,15
153939.4648,61,33,612,1497,15
153937.2833,61,33,604,1500,15
153626.0954,61,33,592,1502,15
143610.5834,65,33,584,1537,15
141051.5074,63,33,576,1574,11
143778.9658,63,33,572,1564,11
149802.1118,62,32,552,1534,11
154103.5958,61,32,546,1525,7
153735.45,61,32,536,1521,7
156910.506,60,32,508,1519,7
123067.7881,44,32,504,1521,7
105853.9648,35,34,494,1527,7
103983.682,31,34,474,1535,7
111394.7363,29,33,448,1519,7
114654.9833,33,34,438,1464,7
161041.944,45,35,448,1422,7
164441.4074,46,34,452,1406,0
167273.8927,45,34,470,1396,0
165341.6835,46,34,480,1392,0
162307.2528,46,34,505,1387,22
156193.258,47,35,520,1377,60
187249.7887,66,35,540,1371,60
186431.406,66,35,560,1361,60
187792.9357,66,36,579,1344,60
177779.2693,75,36,574,1341,60
172835.6363,76,35,590,1353,60
170241.8715,76,35,610,1367,60
167253.3074,76,35,620,1387,60
169640.3,76,36,630,1489,60
171922.368,76,36,646,1592,63
160626.3686,77,36,658,1630,63
150950.2947,77,36,682,1678,63
151853.764,77,34,685,1729,63
143103.7506,77,34,714,1780,63
133720.2202,77,34,735,1839,63
127199.3532,77,34,739,1887,63
126562.4428,80,37,748,1905,63
161920.8899,92,37,758,1856,63
162203.4966,104,38,768,1800,63
175385.185,104,38,768,1747,63
177268.1446,104,38,788,1728,63
178516.4958,104,38,786,1715,63
186438.3775,104,38,798,1675,63
195933.4133,103,38,813,1630,63
193537.6602,107,38,818,1680,63
183916.8519,107,38,848,1701,63
183916.8519,107,38,854,1697,63
185358.2323,107,38,858,1682,63
159935.8433,107,38,872,1556,63
165839.586,107,38,878,1518,63
171297.3781,107,39,895,1485,63
177172.1453,106,39,904,1455,63
188278.4741,106,38,918,1416,63
191436.7542,106,38,958,1395,63
183576.6077,117,38,944,1377,63
194423.1813,116,37,954,1350,63
190231.6593,117,38,956,1363,63
181338.8433,127,38,956,1338,63
195780.264,126,38,954,1265,63
209776.1993,126,38,944,1213,63
209134.3688,125,38,948,1231,63
207622.9214,125,37,952,1247,63
197050.3512,127,37,981,1271,63
209891.2926,123,37,992,1246,63
216999.3394,123,37,997,1204,63
218426.306,123,36,1012,1184,65
219167.3637,123,36,1032,1186,65
215924.9088,124,37,1064,1190,65
208204.864,126,37,1104,1194,65
208858.2421,126,37,1130,1194,65
205354.0128,126,37,1128,1215,65
208612.3818,123,35,1138,1209,65
208612.3818,123,35,1150,1201,65
209261.7,123,35,1164,1205,65
211986.4481,119,35,1184,1209,65
192670.6673,106,35,1204,1224,65
193458.8466,103,35,1223,1235,65
192145.8688,103,35,1224,1245,65
192815.2375,103,35,1214,1254,65
184726.0892,104,37,1231,1283,43
185009.0373,103,37,1224,1308,5
165168.6761,84,37,1224,1321,5
162893.7753,84,36,1234,1335,5
160168.4502,83,35,1234,1358,5
168120.9142,74,34,1240,1368,5
170512.434,73,34,1254,1355,7
170698.0768,73,34,1264,1346,7
171547.4,73,34,1264,1339,7
162067.384,77,35,1264,1239,7
168302.8833,85,35,1292,1151,4
172399.5847,84,35,1306,1124,4
179195.836,84,35,1302,1082,4
179860.197,84,34,1335,1053,4
184174.4918,84,34,1326,1028,4
191532.8539,84,34,1312,983,4
194854.3928,83,33,1338,949,4
188731.3318,75,33,1338,938,4
129382.171,62,33,1348,933,4
118759.8012,50,32,1358,928,4
118398.056,50,33,1378,918,4
118960.9473,50,33,1384,906,4
118749.0646,50,33,1390,907,4
119242.4853,50,33,1384,898,4
121227.9867,50,33,1384,878,4
90825.88075,47,33,1388,836,4
116854.1943,61,33,1365,783,4
115014.814,62,33,1374,774,4
114197.766,62,33,1404,770,4
117497.0762,62,33,1384,739,4
117428.8065,62,33,1384,740,4
118246.848,62,33,1384,730,6
120945.6703,62,33,1374,703,6
121803.5454,62,33,1359,701,6
123178.628,62,32,1354,691,6
109546.7708,51,33,1364,707,6
110671.8593,49,32,1356,714,6
113839.2573,48,32,1358,675,6
98747.306,38,32,1366,684,6
96701.45718,39,32,1366,697,6
96454.20116,39,32,1376,695,6
94967.81751,39,32,1396,699,6
94354.996,39,32,1386,712,6
94970.67059,37,32,1356,724,6
92906.85126,37,32,1336,759,6
91559.72593,38,33,1319,786,6
91704.58668,38,33,1298,786,4
91716.40975,38,33,1288,787,4
93068.47326,38,34,1246,785,4
93527.99818,41,34,1206,787,4
93565.29132,41,34,1176,790,4
95666.42993,42,36,1160,763,4
94222.41225,43,37,1158,761,9
94080.09775,43,37,1158,765,9
94105.07674,43,37,1158,765,9
92240.552,44,37,1136,783,9
94080.26993,44,37,1106,775,9
93340.95575,44,37,1116,800,9
92629.94082,44,36,1086,863,9
117638.6303,44,36,1088,962,9
135871.3302,43,36,1046,1045,9
140813.2063,42,33,1042,1108,9
148564.2033,52,35,1053,1096,9
147642.3365,52,35,1033,1114,9
148557.6033,52,35,1013,1113,9
143733.9967,54,35,1059,1105,9
202855.5678,63,33,1135,1099,7
196227.732,63,33,1205,1092,7
197623.9428,63,33,1196,1077,7
204014.424,59,33,1176,1070,7
183883.3047,51,33,1132,1051,7
188848.916,51,33,1106,1033,7
190067.4926,51,33,1086,1025,7
196416.3695,51,33,1058,1007,7
201291.734,51,33,1038,984,7
202775.5794,51,33,1038,970,7
199978.3741,51,33,1084,955,7
202874.5697,51,33,1074,947,7
199358.3634,52,35,1084,954,7
199641.8783,52,35,1064,965,7
193121.9233,53,35,1045,975,7
241981.65,69,37,1031,986,7
233961.1848,75,37,1021,989,7
223815.1979,75,37,1091,995,7
215791.0354,78,40,1115,1003,7
218293.2493,76,39,1171,981,7
199912.7574,62,39,1258,981,7
201452.0668,62,39,1255,988,7
203575.6022,62,39,1365,1000,7
192780.7954,64,40,1427,1012,7
189833.5693,64,40,1448,1015,7
184876.3713,64,41,1478,1021,5
174335.288,64,41,1548,1038,5
168939.0845,64,41,1573,1054,5
169756.4423,64,41,1548,1064,5
168667.9438,65,42,1538,1066,5
363947.1637,90,42,1546,1072,5
352041.8488,92,42,1574,1090,5
342249.3407,92,42,1626,1098,5
346816.984,91,42,1616,1099,5
335235.3233,93,43,1639,1120,5
718825.5438,103,44,1817,1131,5
1154502.105,120,44,1988,1127,5
1125676.624,120,44,2108,1115,5
1134113.288,120,44,2118,1098,5
1139964.361,119,44,2146,1079,5
1117838.528,126,46,2156,1078,5
1108823.409,146,47,2156,1086,5
1100447.339,150,47,2156,1086,5
1095971.414,148,47,2156,1110,7
1094690.75,148,47,2156,1125,7
1094283.912,147,47,2162,1131,7
1083290.093,147,47,2157,1174,2
1044462.29,147,47,2236,1202,2
1004179.198,147,48,2226,1305,20
982643.9633,146,48,2240,1326,49
960480.184,146,48,2288,1323,80
942824.5755,146,48,2318,1320,108
930359.1259,146,48,2502,1255,128
972914.6346,145,48,2506,1148,128
983207.6387,145,48,2586,1071,128
1012537.962,145,48,2630,987,128
1041552.109,135,47,2649,998,128
1007857.308,135,47,2789,994,128
974922.4734,135,47,2929,977,128
997974.4926,133,48,2893,975,128
1014191.574,124,45,2867,980,128
1032270.199,124,45,2807,986,128
1015673.049,124,45,2876,996,128
1011247.58,125,45,2886,1007,128
1007070.108,125,45,2916,1018,128
1006461,125,45,2916,1036,128
987554.8003,125,45,3026,1034,128
987554.8003,126,45,3044,1025,128
964993.5966,126,45,3145,1022,128
962488.2287,126,45,3189,1026,128
972350.1297,126,45,3124,1031,128
971452.42,126,45,3114,1049,128
951600.9221,124,45,3184,1077,128
936259.8452,137,46,3224,1116,128
915970.5147,146,46,3257,1116,128
915579.7081,130,43,3331,1151,128
926420.9014,124,42,3339,1149,128
928791.365,124,41,3339,1147,128
937326.1266,121,39,3335,1143,128
948207.6807,121,39,3255,1161,128
965819.872,121,39,3191,1162,128
967737.0688,120,38,3165,1154,128
1006965.042,120,38,3035,1144,128
1034439.548,118,38,2993,1138,128
1039265.497,118,38,2952,1136,128
1049169.246,118,38,2912,1132,128
1049539.953,120,38,2922,1115,128
1034740.172,125,38,2932,1101,128
1038291.764,125,37,2952,1079,128
1045230.211,125,38,2962,1052,128
941142.3072,101,38,3002,1052,128
952060.8567,119,39,2992,1046,128
968679.7218,119,39,2932,1049,128
968794.1214,119,39,2932,1049,128
989941.3697,117,38,2889,1036,128
713875.7,107,34,2721,1017,128
278538.4467,90,33,2706,1013,128
290853.796,90,33,2630,1014,128
284328.6487,90,33,2650,1022,128
285171.052,90,32,2620,1035,128
296177.3857,83,30,2630,1047,128
262137.4699,64,30,2670,1040,128
248134.7643,59,31,2760,1042,128
256189.524,56,31,2760,1021,126
248150.034,56,31,2810,1020,126
238470.9574,56,31,2880,1018,126
242873.6699,56,30,2917,978,126
258101.2167,56,28,2850,944,126
265778.2302,56,28,2870,840,108
277974.7906,56,28,2908,795,79
280241.8533,56,28,2956,787,49
288230.5702,56,28,2932,769,22
261163.7018,56,28,2810,773,2
