MeanPacketSize60,SYNBoolean60
326.7878068,14
321.1238274,15
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
74.87466667,2
74.43523316,2
75.16209476,3
131.1565217,4
131.1565217,4
131.1565217,4
131.1565217,4
131.1565217,4
131.1565217,4
131.1565217,4
130.9041394,4
130.9041394,4
130.9041394,4
130.9041394,4
130.9041394,4
138.6713996,5
138.5647773,5
138.5647773,5
137.312749,5
136.2250489,6
135.8291262,6
135.2629559,6
133.8471455,7
132.9545455,7
132.0952381,8
131.7631579,8
132.3008547,9
131.9591837,9
131.9591837,9
137.0197368,10
137.0197368,10
137.0197368,10
137.0197368,10
136.3915171,11
136.3915171,11
135.8009631,11
135.8009631,11
135.8009631,11
135.8009631,11
135.8009631,11
135.0779014,11
135.0779014,11
135.2216906,11
135.2939297,11
135.4391026,11
135.400641,11
135.2555911,11
135.3685897,11
135.3429487,11
135.3429487,11
131.5637181,12
128.4770774,12
126.6624826,12
128.5196078,11
131.020558,11
133.1833333,11
135.0947205,11
146.7886029,11
169.2357143,11
174.0535714,10
177.6552632,10
181.4918478,10
185.2152975,9
119.4898649,8
119.4898649,8
119.4898649,8
119.4898649,8
119.4898649,8
119.4898649,8
119.4898649,8
119.4898649,8
119.3771044,8
118.8209877,9
119.0214724,9
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
182.7148094,17
175.2081686,16
170.3204718,15
177.2188976,16
177.0820359,16
174.3821282,17
173.0680445,18
173.0714853,19
171.8257591,19
169.7604249,18
169.3930191,19
176.348641,20
178.1306064,21
183.9348135,22
189.9605419,22
198.2983924,23
200.0602371,24
205.1776821,24
204.9272475,24
204.6049097,23
203.3598301,23
202.9118619,22
202.4060633,22
201.907658,22
178.6328113,21
178.4803221,21
178.3182858,21
178.0636322,21
178.0197628,21
177.4408845,21
177.4916554,20
177.2945062,20
177.0059809,21
176.697561,21
176.9707758,20
177.2774194,20
177.1590365,20
175.494258,20
173.7427653,20
173.4848133,20
173.3125363,20
174.7721203,20
176.2146037,20
176.055638,20
182.2626002,20
182.3977322,19
182.2440212,19
185.4647427,19
186.7026108,20
186.6088079,19
186.4326663,18
186.6252037,17
186.5064687,17
186.368099,17
185.9357674,18
185.3019702,18
184.6857105,18
184.0614384,18
183.2800053,19
183.2659561,20
183.3778208,20
182.8808516,20
182.2851523,20
177.6510611,19
177.8877234,19
179.911285,18
182.8185537,18
181.1514167,17
183.8914435,17
187.1890359,17
189.4555293,16
184.7441894,16
183.3556498,16
178.3885015,15
172.4245345,14
162.0182,14
158.6435193,13
149.6326994,13
149.7424773,13
151.2176481,14
152.5805785,15
150.7407281,16
149.9893155,17
149.5415903,16
149.1224626,16
148.1266031,17
147.483892,17
147.4360779,18
147.4401037,18
147.3056543,18
146.4323284,18
145.9653308,18
147.8325154,18
147.4735759,18
146.9481435,18
146.5469716,18
145.8700721,18
146.4315411,18
147.238917,18
146.6294953,18
146.3343191,19
145.6425808,19
154.4767632,20
154.1666422,20
146.627193,19
146.7185629,19
146.6290323,19
142.4227581,18
138.7036284,17
137.2967762,17
135.6861192,17
138.2403686,18
141.0708972,19
138.853377,19
142.1942283,18
147.5239863,19
147.8432447,19
148.2058295,19
148.7573866,18
148.1589823,17
147.6059617,17
148.0039858,17
148.2333429,17
156.5325595,18
159.1713885,19
159.719021,20
158.9613575,20
160.5615284,21
158.8039072,21
158.7890877,21
158.746919,21
158.7760623,20
165.6619027,20
165.8961377,20
166.2736457,20
167.7259204,19
168.386301,19
169.7332811,18
170.1042386,18
169.5383876,17
169.1222057,16
171.4881033,15
179.314365,15
187.2506878,16
188.4595255,16
190.7250447,15
192.9151325,15
192.8580122,15
193.4860356,15
194.2290163,15
196.0617165,16
197.8952043,16
197.6643551,16
199.7225592,17
201.5296759,18
202.0502749,18
199.9004481,18
202.2394064,18
203.6112098,19
204.5561102,20
205.0050434,19
206.0617108,19
196.7364224,18
204.8121607,19
211.4761495,20
215.0227418,21
218.6973062,22
218.4838446,22
219.4749482,22
222.7135033,22
227.0064795,22
225.2280663,21
226.1487216,20
234.0931953,20
231.5141473,20
226.7322537,19
226.8450284,19
227.0107991,20
228.5192625,20
229.3147942,20
230.294382,20
229.8818743,21
228.8873786,21
216.35932,20
212.239537,19
210.4908555,19
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
154.6799218,18
153.5213758,18
152.6580952,18
153.2673805,17
147.0694399,16
153.786499,17
156.6863905,18
157.8628664,17
160.9734628,18
163.25,18
164.8554439,18
164.8484291,18
164.7885448,18
164.7920545,18
164.7874605,18
165.0442109,17
164.7929494,17
164.6620974,17
173.6051209,18
173.8595028,18
173.8862025,18
174.0084224,18
174.3405856,18
177.3960445,19
177.364887,20
177.634837,20
178.5004195,20
179.2161334,20
179.5270201,21
180.5145344,22
182.1529957,22
183.7170634,22
185.2214379,22
187.4079772,23
189.4391958,23
192.7356232,24
193.0877401,25
202.2641886,25
205.2588402,26
212.4419071,27
219.3020478,28
224.2482048,28
225.3475757,27
226.3802103,26
226.7757644,26
225.8781726,25
210.2122147,24
209.8868275,24
209.5832478,23
208.6150186,23
206.6646179,22
207.2347844,22
210.7621483,22
211.9166306,21
212.1334631,21
211.6832432,21
204.9396251,20
204.0462336,19
202.8752273,18
202.6748219,17
205.3138207,18
208.9127163,18
212.1040268,18
212.107732,19
212.2015022,19
205.5375069,18
205.1555556,17
205.6036708,17
203.2408455,17
203.025358,17
203.308064,17
203.7921245,18
204.0715166,18
204.574375,19
204.327381,19
203.8875465,20
204.4743269,20
204.3560275,20
188.4563599,19
188.0829463,20
188.2345191,19
188.4464872,19
187.7644013,19
182.0716846,18
182.710698,17
182.8791137,17
184.1533839,18
184.0585656,18
184.1128332,17
185.269881,16
185.6456569,16
195.2883762,16
192.0376329,16
191.2164329,15
190.9159355,15
186.369621,14
186.2546689,13
173.2200903,13
169.1755468,12
157.9798123,11
141.200791,11
128.1086001,10
127.8028607,10
128.264787,10
128.6661585,10
129.1328172,10
129.429912,10
130.5,10
130.9441791,10
132.2508341,10
135.9783087,10
138.0378448,10
138.0151899,10
137.8732704,10
137.656801,10
138.4481766,10
141.0351459,10
141.1093237,10
140.4758195,10
140.3787634,10
140.365415,9
140.3191291,9
140.1267218,9
140.0175872,8
140.7722103,8
140.8949618,8
141.2868028,8
141.5179704,8
142.0143842,7
159.8530169,8
164.4453191,9
164.4021105,8
164.8918469,8
167.309973,8
167.2919454,8
166.7983351,7
166.3206594,7
165.5474875,7
164.0828387,7
162.6342462,7
162.5757729,7
169.457485,8
169.236792,9
173.9189931,10
174.0929385,10
174.1016757,10
176.4845153,10
181.0588495,11
181.1322004,11
181.5332148,11
181.3229418,11
174.0245019,10
175.6002769,10
175.1424626,11
179.5168889,12
183.0791209,13
190.9114719,14
197.3349515,15
196.6004747,16
197.1909488,16
198.6162838,15
199.7190669,15
199.9538899,15
201.4817651,16
201.3760529,17
201.337759,18
201.1888732,18
201.2687412,18
200.9482447,18
203.3702708,19
205.6780525,20
205.4220253,21
205.1459977,21
208.4355072,22
212.3514703,23
211.6374432,23
211.4070071,23
211.540007,23
212.104986,23
212.2388889,24
212.9521808,24
213.4305824,24
213.9046693,24
213.9457831,24
213.0782241,24
212.2604203,24
211.8793194,24
215.1571038,25
217.5882647,26
206.5600804,26
202.0410367,26
201.0805891,26
199.4997553,26
196.7911568,25
195.3233349,25
194.4741904,25
193.6977374,25
193.8411558,25
194.7534225,25
195.7366202,24
195.7967784,24
191.8903442,23
192.540742,22
189.5174388,21
189.3607529,21
189.1619363,21
189.1462305,21
186.8169413,21
189.1268154,21
188.588721,21
190.6981856,22
197.7438811,23
198.1580573,24
198.9991523,24
198.9363101,24
196.0163535,23
189.681185,22
184.0074752,21
184.5875954,21
184.3170917,21
184.0475014,21
184.1093988,21
184.0297461,21
182.5419774,21
182.3704131,21
184.3241235,21
186.7008709,22
186.3604739,22
186.4882798,22
184.9102288,22
180.8291163,22
180.4233151,22
179.7063282,23
174.6760334,22
168.8995162,21
169.0160928,21
169.0079096,21
168.6265241,21
168.2418631,21
167.1316085,20
165.6449115,20
175.5903192,21
175.5904696,22
175.6270428,22
176.3145036,22
176.92097,22
177.4718372,22
173.1431682,21
169.3487371,20
171.2872463,19
173.443319,18
174.5305529,19
176.0093143,20
177.5047047,20
185.5637597,21
185.8604016,21
185.0950068,21
186.1964252,22
186.6181784,23
186.2887874,23
186.4400997,24
187.0065879,24
185.865119,24
185.4413965,25
185.7725869,25
184.9639066,25
181.9970513,25
179.9276018,24
176.3923802,25
176.7914269,25
173.5501105,25
165.8482396,24
169.1309885,24
166.4658999,24
165.3233851,24
165.3633733,24
165.0812151,24
165.3530151,24
165.7626188,23
172.4281494,24
176.8718795,25
176.8392747,25
177.132209,25
177.0291363,24
177.5351135,23
176.3539254,23
174.1621209,22
173.7877462,22
173.8251151,22
180.1263452,22
181.8005062,21
182.9800757,20
184.8133368,19
200.5556129,20
216.7905633,21
219.0335478,22
216.4069977,22
215.9215642,22
214.496875,22
214.857432,23
218.4151641,23
207.8206522,22
216.5934489,22
217.6817536,23
213.5162855,23
211.4762123,23
210.9959016,24
211.0552901,24
211.2322933,24
211.2430098,24
211.8229764,24
212.7232998,23
212.8977539,22
214.2655099,22
209.2171575,21
211.4491547,21
214.337583,21
214.3256135,20
215.3724447,19
216.9189113,19
216.6678014,18
213.369499,18
212.381933,18
211.7217344,17
210.5202061,17
211.1203353,17
210.7502004,17
210.7010913,17
211.1680851,16
215.9816514,17
217.8289175,17
217.8017176,17
215.0839272,16
219.2464481,15
217.5351922,15
218.0748576,15
219.0305427,15
218.9800873,15
218.0024324,15
210.0963855,14
205.4304153,14
205.0962296,14
203.4429085,15
203.1550194,15
200.8806741,16
198.4297232,16
196.9814324,16
195.9283456,16
194.5313786,16
183.2015707,16
181.77255,16
180.1912105,16
178.0273938,16
163.32686,15
142.4944126,14
134.8496564,14
136.2121476,14
137.0141176,14
137.9808096,14
138.3703815,13
138.0062649,13
138.1531558,13
123.085335,13
119.1535484,13
121.3229855,13
131.8967678,14
135.2747042,14
142.7988896,15
141.9256985,15
146.3602854,16
145.0503218,16
144.8390973,16
144.5170803,16
144.1454651,16
144.0842166,16
143.7923935,16
144.2978908,16
144.5876137,16
143.704611,16
140.9994432,16
139.4828146,16
140.9731748,16
142.4793624,16
143.8815903,16
144.6190338,16
154.025699,17
155.4435067,17
155.915305,17
164.3622921,18
156.5379574,17
154.7316602,16
154.4286887,16
153.7322015,16
153.0834455,16
150.7826902,15
150.1476704,15
149.915134,16
149.797406,16
149.9871962,16
159.6868865,17
177.5009681,17
177.7637509,17
179.3929867,17
179.745098,17
180.9239024,16
181.8433972,15
181.6485366,15
182.7328918,15
182.6147197,15
183.5681592,14
184.1116915,14
187.8624726,15
189.0561412,15
188.5973549,15
188.3863581,15
189.41515,14
189.2038763,15
188.7130393,15
188.6900073,15
189.0876163,15
188.9295809,15
189.0246281,15
189.5108988,15
189.9805323,14
194.5651426,15
189.241518,14
188.4444731,13
189.9707467,13
190.6583676,13
187.4502893,12
188.675266,13
188.194702,14
188.3660477,14
188.7422187,14
203.0726172,15
202.5983034,16
206.7418795,17
217.3896842,18
215.3062033,19
218.1098188,19
222.091617,19
234.3684096,20
235.885197,21
235.691358,21
235.8603757,21
236.3443751,21
237.9833148,20
239.1748315,20
235.2717746,20
236.4207432,20
237.7718504,20
237.1745126,21
236.0363594,22
235.3642757,22
234.4571898,22
233.1653066,23
230.9284568,22
231.1623616,23
230.4397163,23
223.7427024,23
207.9177881,22
207.7288715,23
206.9901623,22
207.1504687,22
207.0246366,23
207.4766147,23
209.0361174,24
210.1940147,24
212.1862568,24
215.3372365,25
216.539816,25
214.7501351,24
216.1394838,24
223.5984021,25
224.9747244,25
224.8454936,25
226.5315389,24
228.3446656,24
229.0655556,24
229.3897693,24
229.4558166,25
228.7317549,25
228.2675195,24
227.3391328,24
223.6047098,23
221.8997514,24
221.6342069,24
215.9428981,23
215.4688215,24
215.7959943,24
215.7001427,24
215.66107,23
214.2091595,24
214.0715284,24
198.6595682,23
198.8251108,23
192.2044393,22
169.541307,21
172.6527373,21
172.4664516,21
171.0015863,21
146.6132392,20
145.6762928,20
145.1609578,20
144.4760341,20
133.6026423,19
132.8551308,19
132.6414474,19
132.8556668,18
135.5209054,19
142.7472561,20
143.647041,19
143.9195367,18
144.7692073,18
145.8359495,18
148.7085351,18
155.1365941,19
154.164675,18
153.0483036,19
153.7657452,18
153.7163967,18
153.8049474,17
153.7995992,17
153.0771622,17
154.042654,17
158.8577884,18
158.7092012,17
164.6078181,18
164.2267677,18
161.9317724,17
161.6958686,17
161.7138958,17
161.4853484,17
153.3344246,16
152.6496405,16
152.2369587,16
151.7140097,16
150.9322074,16
150.8718313,16
150.5215154,16
150.6015317,15
150.8667755,15
150.9295709,15
151.010436,15
154.3840183,16
154.5865297,15
154.2192744,15
153.3425698,15
152.7359538,14
152.0674506,15
159.4768737,15
159.1724656,15
158.9552592,15
158.9987212,15
158.5445608,15
157.8072906,14
158.4669118,14
161.2960071,14
160.0969331,13
160.6624549,13
161.3511294,13
161.8173913,13
158.7464888,12
159.0149007,12
159.0955429,13
159.2540592,13
159.8095698,14
160.3130371,14
160.2723436,14
159.1210143,14
153.0855246,13
152.8932164,13
152.2417554,13
151.5552371,13
169.5213998,14
168.1396735,13
164.5769231,13
166.1208731,13
167.428253,12
167.0220901,12
167.3104735,12
167.772476,12
180.097755,13
180.3309456,13
177.8556227,13
173.0838786,13
173.044991,13
164.4897585,12
164.9847968,12
165.5335423,12
165.2863018,12
182.0385901,13
187.8587401,14
188.339409,14
188.8473154,14
186.6562156,14
185.789401,15
186.7233037,15
187.226014,15
187.5505491,15
188.2145299,16
187.9932011,16
188.1029203,17
188.6896453,17
184.3783,17
183.4946299,18
192.4066059,19
188.3456413,19
188.6362619,19
197.5856987,19
205.1055571,19
204.6750832,19
205.2251191,18
205.2361738,18
203.7183685,19
203.8129195,19
200.5545578,19
198.7016129,19
196.8594122,20
194.8243103,20
193.877821,20
193.9179474,20
190.867737,20
190.2057707,20
189.863533,19
187.2878302,19
184.5458043,18
185.2741636,19
182.5845918,20
182.1101079,19
181.1227074,19
179.9224472,20
179.733276,20
178.2447862,20
160.7549474,19
158.8755893,19
156.7327189,19
154.7190792,19
153.0381679,19
153.1117031,19
152.9758876,19
152.6535997,19
143.5716458,18
143.7725981,18
145.9671789,18
145.6425834,17
144.9544079,17
144.32287,17
141.3323121,17
149.0594882,18
148.0343755,19
138.3784278,19
131.8341932,18
131.8052454,18
131.8492641,18
132.0209452,18
131.6984127,17
131.441611,17
131.4726766,17
131.7074913,17
131.9035683,16
131.8131657,16
137.2822885,16
137.1288881,16
137.3978643,15
137.9566044,14
132.0849982,13
140.9917916,14
142.4745042,15
136.3710171,14
125.6316944,13
125.9499171,13
126.1009208,13
126.0685735,13
126.3909396,12
127.0561338,12
128.0426254,12
128.8116746,12
129.7380906,11
130.3972468,11
130.7875932,11
130.5880055,11
131.5039386,11
131.4039735,11
131.6232251,12
132.788233,13
134.1352284,13
131.8979888,12
131.4848684,11
131.5343628,11
132.0873448,11
132.668864,10
133.4979116,10
134.7722147,10
136.141844,11
136.3425566,12
141.7364428,12
156.0723758,13
157.8378625,13
173.4088292,14
175.4771923,15
175.7219462,16
181.1350961,17
182.2471002,17
181.3588567,16
181.9014789,16
183.2159091,16
186.1421505,16
200.2501629,17
195.3392472,16
198.2272838,15
199.0839525,14
199.0412013,14
200.0838143,14
199.7133917,14
200.2756378,14
202.5653061,14
202.2736788,14
201.9371808,14
200.6321113,14
200.2668009,14
197.7463892,14
191.7849761,13
191.7729214,13
187.6948368,13
182.7508159,14
197.6798341,15
191.7077754,15
190.6845667,14
190.2574343,14
189.6702586,14
189.5753629,15
189.8923929,15
190.5354686,15
194.1464636,16
194.5871617,16
194.0496469,17
193.6899321,17
193.5264453,18
193.2354984,18
193.5653775,18
193.8511419,19
193.4330645,20
194.9630285,21
195.7357282,21
195.4065871,20
202.7203484,21
202.8139535,21
207.3206065,22
209.5036206,23
211.2238969,24
217.6559724,24
217.9801998,24
218.4084533,24
220.7666975,23
224.99752,22
228.9883284,22
219.7330234,21
220.5634404,21
209.0823913,20
207.7154923,19
207.3528361,18
201.6102415,17
197.3553178,17
193.9959332,17
194.6255065,18
194.4364488,19
194.2683447,19
185.727714,18
185.508737,18
185.5365419,18
185.4976713,18
185.7475556,18
185.4170156,18
185.6208876,19
185.7429391,19
186.5192522,19
184.3836216,19
184.0642142,20
184.4065288,21
184.1185779,21
186.2373861,21
186.1604801,21
185.0628571,21
197.2085596,22
204.0299136,22
201.6840678,22
199.5311862,22
199.845823,23
199.6801904,23
199.8370927,23
199.0480747,22
197.9664931,22
197.0454545,22
192.3281286,21
191.319717,21
191.502994,20
191.8858532,20
191.6182833,19
190.8884269,19
190.1218111,19
189.2556753,19
190.9696342,18
189.7485101,17
188.4406985,16
188.4920867,16
177.3106673,15
177.561761,15
171.0556851,14
167.8223097,13
166.2980011,12
157.4172813,12
157.3305263,12
156.2470315,12
157.5520913,13
166.9606487,14
162.1829988,13
161.179392,13
160.1698156,13
158.9539386,13
160.6546825,14
160.7866953,15
161.4508409,15
164.1519099,15
166.9552745,15
169.8260292,15
174.3754709,15
175.8034258,16
174.4829591,17
174.3260826,17
178.5623016,18
178.7458034,18
178.6261943,18
178.6706468,18
179.4875352,17
179.8970588,17
180.0679062,17
182.4647277,17
190.357335,17
195.4756247,17
195.7907984,17
194.6873854,17
194.2300527,18
194.7409295,18
185.730042,17
183.2411211,16
170.4056414,15
169.7979228,14
169.3579661,14
169.7494316,14
169.9550204,14
170.6033698,14
171.1072325,15
171.8496447,15
172.52708,15
176.7221966,16
177.3467686,16
190.2261768,17
190.4255177,18
197.3078382,19
198.7349295,19
200.3154479,18
200.4280679,18
201.5967886,19
201.8662804,20
202.3148107,20
203.3354531,21
211.2332297,22
214.9111498,23
215.4438116,24
215.8853363,24
222.661888,25
232.5275249,26
234.9420738,26
235.5037238,25
230.3040685,24
234.2055222,25
234.6980496,26
235.6636541,26
240.3003211,27
240.5824373,26
251.8064761,26
250.7377173,26
250.0490813,26
248.0176749,26
244.5058257,26
245.0318367,25
245.5888482,24
249.2411204,23
249.5607775,23
241.0979486,22
238.7696693,22
238.9757457,23
239.1343785,23
238.3789942,23
239.0311448,23
239.0873596,23
239.1855178,23
229.1941309,23
223.5348904,22
223.5845535,22
225.2926758,22
226.4195352,21
228.2875447,21
230.6160363,21
232.5821855,21
233.251605,21
235.1718555,21
235.4243462,20
234.8798883,20
234.7354218,20
234.5521223,20
233.575419,20
232.6003082,20
231.6674839,20
227.1694915,19
225.5551493,19
209.8241347,18
210.2738522,18
199.9561528,17
197.6695382,17
196.4097127,17
195.1213853,17
193.8196559,17
194.330672,16
192.3579084,16
189.7397521,15
179.6248408,15
171.4948718,14
170.1107585,13
173.8170504,14
164.2237543,13
148.0980707,12
147.9417873,12
147.8802132,12
147.962963,12
143.237484,11
144.0571614,10
145.4835418,10
142.0841121,9
143.4639415,10
127.3852991,9
128.2391981,9
128.8228731,9
133.9582038,10
134.1950464,10
132.0179905,10
131.1742219,10
131.3639421,10
131.9905533,10
133.9615912,10
134.8655548,11
131.2834262,11
131.3258232,11
131.2763474,11
131.6576329,12
131.9341152,12
131.5642882,13
131.6281108,13
131.1052072,14
130.9392086,14
131.0141253,14
130.5309316,15
130.1133309,15
129.5626812,16
127.0300175,16
127.0367597,17
126.698472,17
126.5656357,17
155.4239063,18
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
153.49158,14
151.0238436,14
153.6090678,15
152.9979545,15
161.7474519,15
168.1330904,16
172.5834184,17
177.5444812,18
175.4860581,18
176.0657648,19
175.3708832,20
174.8163873,20
174.5497586,20
177.3352377,21
181.0988265,21
181.1349406,21
180.6084788,22
181.3547231,22
180.9753967,23
179.1235775,22
175.4611962,22
176.3522001,23
183.4657969,24
191.6873826,25
190.7945489,25
190.676886,25
190.2655925,24
190.1703344,25
194.593339,26
194.6756384,25
195.4075813,25
194.1842604,24
192.4496507,24
190.6117746,24
191.7655391,25
191.9618651,26
193.5839933,26
196.0743603,26
199.7719208,27
199.4560122,27
199.6140201,27
199.6517294,27
200.1131687,27
200.0543366,27
200.4527457,27
201.2415409,27
201.4361517,27
201.7108075,27
201.4441718,27
201.5679817,27
201.8317989,27
202.9908749,27
195.772971,26
189.0658103,26
188.7317969,26
188.9069198,26
192.4933114,26
194.6530116,26
195.883825,27
196.9122411,27
197.743299,27
201.4997863,27
200.8837569,26
202.6435353,26
196.1870953,26
190.9945893,25
186.5306548,25
180.3623917,24
183.3897819,24
183.0440959,23
184.3946027,22
186.0956894,22
187.4643857,22
183.6530418,22
177.2863696,21
174.8743702,20
173.4499157,19
173.7335146,19
174.6807851,18
173.8633242,18
175.0622058,19
173.6162712,18
160.457083,17
143.0736315,16
141.7604413,15
141.9589641,15
142.2774869,15
142.8022158,14
130.0423077,13
130.071708,13
130.0267779,13
131.8552451,13
133.7340931,13
136.9219682,13
131.9354177,12
132.6123208,11
132.5651709,11
140.0490094,12
127.2569106,11
126.7038441,11
122.9410282,11
119.7267051,12
119.4768496,12
125.6343529,13
136.8342335,14
136.8440329,14
135.6524194,14
135.9707766,15
136.9979912,15
137.3684423,15
138.2024096,15
137.7555732,15
138.0340594,15
138.0518755,14
138.3046906,14
139.5861526,15
133.9972255,14
129.0347863,13
128.2944656,12
128.721057,12
128.7135572,12
129.7664671,11
135.0171476,12
134.4324435,13
134.8893896,12
134.6246476,12
133.7421032,11
132.7326266,11
131.7325937,12
130.8605787,12
130.4474564,12
130.666546,12
130.6326312,12
129.6073576,11
129.6129145,11
131.575811,11
133.2400709,11
132.8452591,12
132.545007,12
140.2968248,13
138.3007246,12
138.3005801,12
137.6002128,12
137.3514556,12
137.1952233,12
137.1011391,12
137.0160904,12
136.7882393,12
140.4721388,13
140.413144,13
140.1035503,13
139.4118978,14
140.6561029,15
139.9052761,15
139.6870769,15
139.2550681,15
138.1658725,15
131.7103105,14
130.5241102,14
129.4830533,14
139.8176404,15
144.1023442,15
143.8299262,15
140.0427179,15
132.0399386,14
131.5815385,14
132.0177129,14
131.9962371,13
132.0338134,13
132.0495481,13
131.942623,13
131.9355247,13
131.6920635,13
131.778133,13
132.0895182,12
131.5024744,11
130.401276,11
130.6146851,11
127.0969206,11
125.6987758,11
125.4354315,11
124.7449341,12
120.0733441,11
119.4509173,10
118.5097351,10
118.184438,10
118.754982,10
119.3491006,11
119.9630137,10
120.2799308,11
120.5120672,11
119.59993,12
119.1942978,12
119.4767153,12
118.6749644,13
116.5531174,13
116.0164854,13
116.0338744,13
115.9560751,13
110.1548455,13
164.3387417,14
163.5954799,14
163.9861432,14
163.692333,15
164.1068122,15
164.3199202,15
163.9946684,15
164.0458041,15
160.2229364,15
160.292633,15
160.4594872,15
160.6378007,14
160.6015681,13
161.7293179,13
161.4005056,13
161.2964842,14
162.3219405,14
164.4214313,14
165.9714726,14
171.4076602,15
163.13047,14
161.3263246,13
162.7405498,13
164.0021749,12
164.9767442,12
175.7890223,13
188.4470588,14
188.1311542,14
188.0563209,14
190.1263693,15
188.1667948,16
187.9700691,16
187.0922256,16
185.9403323,16
183.7082013,17
182.2932804,18
182.2932804,18
182.0508755,18
188.3737374,18
190.0756776,18
190.0920267,18
191.7778571,17
193.5908762,17
196.2062199,17
197.2040283,18
200.7936943,19
202.0516278,20
201.3557881,19
200.3518758,19
199.659397,18
199.3898629,18
200.4803606,17
200.8593548,17
200.774453,18
202.3494484,17
206.3969364,17
207.1970509,17
206.5814186,16
206.6196482,16
202.636511,15
153.3192053,15
163.4802278,16
173.766055,17
175.1575446,17
174.9733414,17
172.8806633,17
236.6186624,18
233.8784428,19
234.177017,18
210.4037978,18
187.0723216,18
170.7793451,18
166.2052353,18
155.2169404,19
143.7396427,19
134.766693,18
132.7479452,18
132.7505731,18
132.8062049,18
131.0581587,17
131.0488845,17
131.0898668,17
131.0976302,17
131.0976302,17
131.2621338,17
129.6728931,17
125.8268064,16
126.0266269,16
126.1136263,17
125.069539,16
125.3193729,15
125.4754962,15
125.73877,15
125.9137255,16
125.2618451,15
125.604598,15
127.4992085,15
127.5642124,15
127.4070211,15
127.2721887,15
127.1178695,15
127.0096303,15
126.6669958,15
126.0797172,15
125.9576886,14
122.8962348,13
121.3378954,12
121.4096887,12
121.4936352,12
121.5977868,12
121.4427928,13
121.2898599,13
121.214166,13
121.2201139,12
121.2355764,12
121.230563,12
121.2383287,12
122.5914607,13
122.551918,14
123.2153863,14
122.5084091,13
118.4573751,12
114.0089633,11
113.2652844,10
112.7317587,10
112.4664257,10
81.34571017,9
81.56913997,8
85.62777911,9
87.75735011,9
90.79856938,9
94.66544,9
96.04403244,10
100.8348538,9
109.3446953,9
122.8043666,9
131.6709519,9
132.3674404,10
136.4472815,11
138.0287269,11
137.8086327,11
137.9675595,11
137.3657462,11
137.0364219,11
136.9480105,11
134.1204456,10
134.0630087,10
134.009343,10
135.4823881,10
134.4262489,10
133.405814,11
134.029808,12
133.8496977,12
134.0159863,12
142.4802721,13
152.4746172,13
153.5273592,14
153.5404706,15
